idestado,idmunicipio,nomcicloproductivo,anio,tmean_ciclo,tmin_ciclo_mean,tmax_ciclo_mean,dias_helada,gdd_ciclo,tmean_inicio,tmean_preseason,tmean_prev90,tmean_prev90_normal,tmean_prev90_anom,tmean_normal,tmean_ciclo_anom,tmean_ciclo_anom_z,gdd_normal,gdd_anom,tmean_inicio_anom,tmean_preseason_anom,n_dias_ventana,n_dias_con_dato,n_dias_prev90,ventana_incompleta,prev90_incompleta
1,1,OI,2024,17.28236263736264,8.718571428571428,25.846153846153847,0.0,1325.705,15.93016393442623,21.266639344262295,21.737777777777776,20.432361111111113,1.3054166666666625,16.917764427925512,0.3645982094371263,0.9270865716091877,1261.85625,63.84874999999988,-0.018332650273224615,1.3174692622950808,182,182,90,False,False
1,1,PV,2024,22.72420765027323,15.17967213114754,30.26874316939891,0.0,2328.53,23.514508196721316,17.59266666666667,16.814666666666668,16.496673611111113,0.31799305555555435,21.587001366120216,1.137206284153013,3.8899560345375064,2120.5812499999997,207.94875000000047,2.2962192622950894,0.06713029661017345,183,183,90,False,False
1,2,OI,2016,15.701895604395604,7.50054945054945,23.903241758241755,3.0,1050.205,15.278442622950822,19.370901639344257,19.738999999999997,19.55185416666667,0.18714583333332868,16.07660087004769,-0.3747052656520875,-0.940020714246004,1113.589375,-63.38437500000009,0.30558179644808803,0.3389241803278651,182,182,90,False,False
1,2,PV,2016,20.726666666666667,13.286612021857923,28.16672131147541,0.0,1962.98,21.115,15.843749999999998,14.637055555555555,15.675923611111111,-1.0388680555555556,20.852728825136612,-0.12606215846994573,-0.39025181931500275,1986.326875,-23.346874999999955,0.5160553278688518,-0.9316242937853136,183,183,90,False,False
1,2,OI,2017,16.476388888888888,7.8963333333333345,25.056444444444445,0.0,1165.75,15.444333333333336,19.072377049180325,19.434055555555556,19.55185416666667,-0.11779861111111245,16.07660087004769,0.3997880188411962,1.0029456574731819,1113.589375,52.16062499999998,0.4714725068306027,0.040399590163932686,181,180,90,False,False
1,2,PV,2017,20.994699453551913,13.266338797814209,28.723060109289616,0.0,2012.03,21.30893442622951,16.954406779661017,16.027833333333334,15.675923611111111,0.3519097222222225,20.852728825136612,0.14197062841530084,0.439499820571248,1986.326875,25.703125,0.7099897540983626,0.1790324858757053,183,183,90,False,False
1,2,OI,2018,16.41817679558011,7.667127071823204,25.169226519337013,2.0,1170.745,15.04254098360656,18.63147540983606,19.333166666666667,19.55185416666667,-0.21868750000000148,16.07660087004769,0.34157592553241756,0.8569093496176072,1113.589375,57.15562499999987,0.0696801571038268,-0.40050204918033216,181,181,90,False,False
1,2,PV,2018,20.54292349726776,12.972950819672132,28.112896174863387,0.0,1929.355,21.113442622950817,17.814915254237288,16.121166666666667,15.675923611111111,0.4452430555555562,20.852728825136612,-0.30980532786885107,-0.9590672911024614,1986.326875,-56.971874999999955,0.5144979508196705,1.0395409604519763,183,183,90,False,False
1,2,OI,2019,15.709558011049726,7.229558011049725,24.18955801104973,6.0,1067.4149999999995,13.277131147540985,18.7072131147541,19.148222222222223,19.55185416666667,-0.40363194444444517,16.07660087004769,-0.36704285899796574,-0.9207980834582673,1113.589375,-46.17437500000051,-1.695729678961749,-0.3247643442622916,181,181,90,False,False
1,2,PV,2019,20.842677595628412,13.12382513661202,28.56153005464481,0.0,1984.21,20.35360655737705,17.47084745762712,16.200222222222223,15.675923611111111,0.5242986111111119,20.852728825136612,-0.01005122950819981,-0.03111568649574389,1986.326875,-2.1168749999999363,-0.24533811475409806,0.6954731638418075,183,183,90,False,False
1,2,OI,2020,16.553489010989008,7.667472527472528,25.439505494505497,0.0,1193.5549999999998,15.484508196721311,19.6427868852459,20.234,19.55185416666667,0.6821458333333332,16.07660087004769,0.47688814094131615,1.1963662429001887,1113.589375,79.96562499999982,0.5116473702185775,0.6108094262295083,182,182,90,False,False
1,2,PV,2020,21.132213114754094,12.888142076502731,29.376284153005464,0.0,2037.1949999999997,21.213606557377048,17.164583333333333,15.911555555555555,15.675923611111111,0.23563194444444413,20.852728825136612,0.27948428961748206,0.8652021654792349,1986.326875,50.868124999999736,0.6146618852459014,0.389209039548021,183,183,90,False,False
1,2,OI,2021,15.51705555555556,5.899222222222223,25.13488888888889,6.0,1042.9,15.03175,19.114344262295084,19.71144444444445,19.55185416666667,0.1595902777777809,16.07660087004769,-0.5595453144921319,-1.403727767920596,1113.589375,-70.68937499999993,0.05888917349726697,0.08236680327869195,181,180,90,False,False
1,2,PV,2021,20.313251366120223,12.549617486338798,28.07688524590164,0.0,1889.42,20.207213114754097,15.51949152542373,14.849777777777778,15.675923611111111,-0.8261458333333334,20.852728825136612,-0.5394774590163891,-1.6700654852802104,1986.326875,-96.9068749999999,-0.39173155737704946,-1.255882768361582,183,183,90,False,False
1,2,OI,2022,16.209392265193372,6.34524861878453,26.073535911602217,0.0,1126.1350000000002,15.2072131147541,19.276967213114755,19.564666666666668,19.55185416666667,0.012812499999999005,16.07660087004769,0.13279139514568072,0.3331329275379526,1113.589375,12.5456250000002,0.2343522882513671,0.24498975409836277,181,181,90,False,False
