CVE_ENT,CVE_MUN,nombre_entidad,NOMGEO,anio,nomcicloproductivo,lluvia_acumulada_mm,lluvia_anio_anterior_mm
09,015,Ciudad de México,Cuauhtémoc,2017,PV,1931.08,2480.1
09,016,Ciudad de México,Miguel Hidalgo,2017,PV,2645.99,2228.4399999999996
09,017,Ciudad de México,Venustiano Carranza,2017,PV,1336.08,1744.68
10,001,Durango,Canatlán,2017,PV,1302.13,1643.5
10,004,Durango,Cuencamé,2017,PV,590.0699999999999,883.9200000000001
10,005,Durango,Durango,2017,PV,3077.58,4234.699999999999
10,008,Durango,Guadalupe Victoria,2017,PV,494.56000000000006,564.0999999999999
10,009,Durango,Guanaceví,2017,PV,1047.54,1071.96
10,010,Durango,Hidalgo,2017,PV,493.25,684.1
10,011,Durango,Indé,2017,PV,743.3800000000001,1205.76
10,012,Durango,Lerdo,2017,PV,154.55,510.15000000000003
10,013,Durango,Mapimí,2017,PV,367.01,714.1999999999999
10,015,Durango,Nazas,2017,PV,597.3299999999999,651.94
10,017,Durango,Ocampo,2017,PV,805.82,1609.92
10,018,Durango,El Oro,2017,PV,1085.61,1077.1599999999999
10,020,Durango,Pánuco de Coronado,2017,PV,552.96,650.8800000000001
10,022,Durango,Poanas,2017,PV,415.48,643.6
10,024,Durango,Rodeo,2017,PV,320.0,335.51
10,025,Durango,San Bernardo,2017,PV,316.01,542.4499999999999
10,026,Durango,San Dimas,2017,PV,562.13,657.6999999999999
10,027,Durango,San Juan de Guadalupe,2017,PV,206.54000000000002,356.53999999999996
10,030,Durango,San Pedro del Gallo,2017,PV,176.82999999999998,486.4199999999999
10,031,Durango,Santa Clara,2017,PV,310.3,529.6
10,032,Durango,Santiago Papasquiaro,2017,PV,772.0099999999999,969.8800000000001
10,033,Durango,Súchil,2017,PV,773.13,654.6000000000001
10,034,Durango,Tamazula,2017,PV,1080.5,1538.17
10,035,Durango,Tepehuanes,2017,PV,232.14999999999998,437.1
10,036,Durango,Tlahualilo,2017,PV,217.59,599.16
11,001,Guanajuato,Abasolo,2017,PV,522.66,706.08
11,002,Guanajuato,Acámbaro,2017,PV,1224.33,1790.2699999999998
11,003,Guanajuato,San Miguel de Allende,2017,PV,1868.17,2223.24
11,004,Guanajuato,Apaseo el Alto,2017,PV,875.55,1104.39
11,005,Guanajuato,Apaseo el Grande,2017,PV,1259.51,1326.14
11,006,Guanajuato,Atarjea,2017,PV,546.2,742.2
11,007,Guanajuato,Celaya,2017,PV,1198.4,1240.06
11,008,Guanajuato,Manuel Doblado,2017,PV,939.26,1358.58
11,009,Guanajuato,Comonfort,2017,PV,377.8,288.2
11,010,Guanajuato,Coroneo,2017,PV,687.31,758.9
11,011,Guanajuato,Cortazar,2017,PV,459.4,661.5000000000001
11,012,Guanajuato,Cuerámaro,2017,PV,742.8199999999999,790.1000000000001
11,014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,2017,PV,1097.17,1122.0199999999995
11,015,Guanajuato,Guanajuato,2017,PV,1581.38,2243.5
11,017,Guanajuato,Irapuato,2017,PV,2568.21,2307.8500000000004
11,018,Guanajuato,Jaral del Progreso,2017,PV,1096.52,1290.2000000000003
11,019,Guanajuato,Jerécuaro,2017,PV,694.97,774.1700000000001
11,020,Guanajuato,León,2017,PV,2569.6099999999997,2925.4200000000005
11,022,Guanajuato,Ocampo,2017,PV,407.5,499.0
11,023,Guanajuato,Pénjamo,2017,PV,2797.74,3192.3100000000004
11,023,Michoacán,Pénjamo,2017,PV,774.16,753.1500000000001
11,025,Guanajuato,Purísima del Rincón,2017,PV,710.0000000000001,794.5799999999999
11,026,Guanajuato,Romita,2017,PV,796.9000000000001,1284.9999999999998
11,027,Guanajuato,Salamanca,2017,PV,1060.5300000000002,1529.2
11,028,Guanajuato,Salvatierra,2017,PV,1080.04,1304.8599999999997
11,030,Guanajuato,San Felipe,2017,PV,916.8,1075.49
11,033,Guanajuato,San Luis de la Paz,2017,PV,354.58000000000004,667.2299999999999
11,037,Guanajuato,Silao de la Victoria,2017,PV,633.01,651.2
11,039,Guanajuato,Tarimoro,2017,PV,620.94,909.1999999999998
11,042,Guanajuato,Valle de Santiago,2017,PV,1373.32,2001.8100000000004
11,045,Guanajuato,Xichú,2017,PV,640.15,478.60999999999996
11,046,Guanajuato,Yuriria,2017,PV,776.91,901.68
12,001,Guerrero,Acapulco de Juárez,2017,PV,3011.3,2846.1099999999997
12,002,Guerrero,Ahuacuotzingo,2017,PV,556.0,558.75
12,003,Guerrero,Ajuchitlán del Progreso,2017,PV,1071.1,390.4
12,005,Guerrero,Alpoyeca,2017,PV,1161.1000000000001,998.4000000000001
12,007,Guerrero,Arcelia,2017,PV,1127.8000000000002,892.3
12,008,Guerrero,Atenango del Río,2017,PV,608.4000000000001,661.7
12,011,Guerrero,Atoyac de Álvarez,2017,PV,1021.9,569.5
12,012,Guerrero,Ayutla de los Libres,2017,PV,3281.9,2051.5
12,014,Guerrero,Benito Juárez,2017,PV,1193.9,1089.6799999999998
12,015,Guerrero,Buenavista de Cuéllar,2017,PV,1122.7,1304.1
12,016,Guerrero,Coahuayutla de José María Izazaga,2017,PV,677.5,
12,021,Guerrero,Coyuca de Benítez,2017,PV,2359.3999999999996,2012.1
12,022,Michoacán,Coyuca de Catalán,2017,PV,631.9,741.9
12,023,Guerrero,Cuajinicuilapa,2017,PV,928.4,754.0
12,028,Guerrero,Chilapa de Álvarez,2017,PV,608.0,675.55
12,029,Guerrero,Chilpancingo de los Bravo,2017,PV,5257.3,5212.89
12,032,Guerrero,General Heliodoro Castillo,2017,PV,2235.5,2178.11
12,034,Guerrero,Huitzuco de los Figueroa,2017,PV,969.01,1190.3
12,035,Guerrero,Iguala de la Independencia,2017,PV,3558.8,3218.0800000000004
12,036,Guerrero,Igualapa,2017,PV,1260.1799999999998,1374.75
12,038,Guerrero,Zihuatanejo de Azueta,2017,PV,1156.5,1441.0000000000002
12,039,Guerrero,Juan R. Escudero,2017,PV,1196.6,1611.1999999999998
12,040,Guerrero,Leonardo Bravo,2017,PV,1686.8,1476.8
12,044,Guerrero,Mochitlán,2017,PV,912.4999999999999,758.5000000000001
12,045,Guerrero,Olinalá,2017,PV,1906.8,1935.3999999999999
12,046,Guerrero,Ometepec,2017,PV,1624.2,1496.2
12,048,Guerrero,Petatlán,2017,PV,1022.6,849.0
12,050,Guerrero,Pungarabato,2017,PV,1495.55,913.2
12,053,Guerrero,San Marcos,2017,PV,1584.8,965.6
12,055,Guerrero,Taxco de Alarcón,2017,PV,948.0,1551.2
12,057,Guerrero,Técpan de Galeana,2017,PV,890.3500000000001,596.6
12,059,Guerrero,Tepecoacuilco de Trujano,2017,PV,1064.6,1694.5
12,061,Guerrero,Tixtla de Guerrero,2017,PV,709.9,931.1
12,066,Guerrero,Tlapa de Comonfort,2017,PV,957.6,1057.1
12,068,Michoacán,La Unión de Isidoro Montes de Oca,2017,PV,1243.46,975.4399999999999
12,070,Guerrero,Xochihuehuetlán,2017,PV,814.0,789.0
12,073,Guerrero,Zirándaro,2017,PV,571.6,349.0
12,082,Guerrero,Las Vigas,2017,PV,1448.4,1185.5
13,003,Hidalgo,Actopan,2017,PV,320.6,537.6
13,006,Hidalgo,Alfajayucan,2017,PV,753.0,774.0
13,011,Hidalgo,Atlapexco,2017,PV,1210.0,1303.0
13,016,Hidalgo,Cuautepec de Hinojosa,2017,PV,617.21,713.9
13,025,Veracruz,Huautla,2017,PV,1115.3,1005.8000000000001
13,028,Hidalgo,Huejutla de Reyes,2017,PV,1675.81,1279.8
13,029,Hidalgo,Huichapan,2017,PV,386.5,424.5
13,030,Hidalgo,Ixmiquilpan,2017,PV,256.79999999999995,379.49999999999994
13,037,Hidalgo,Metztitlán,2017,PV,407.5,604.0
13,038,Hidalgo,Mineral del Chico,2017,PV,942.6,1147.4
13,041,Hidalgo,Mixquiahuala de Juárez,2017,PV,341.0,513.1
13,046,Hidalgo,San Felipe Orizatlán,2017,PV,1164.1000000000001,1788.3
13,048,Hidalgo,Pachuca de Soto,2017,PV,340.2,560.3
13,064,Hidalgo,Tepetitlán,2017,PV,488.0,598.3
13,073,Hidalgo,Tlanchinol,2017,PV,1234.17,3097.01
13,076,Hidalgo,Tula de Allende,2017,PV,456.0,498.0
13,077,Hidalgo,Tulancingo de Bravo,2017,PV,512.8,647.0
13,081,Hidalgo,Zacualtipán de Ángeles,2017,PV,1075.4,1707.4
13,084,Hidalgo,Zimapán,2017,PV,363.3,468.99999999999994
14,002,Jalisco,Acatlán de Juárez,2017,PV,493.5,1273.62
14,005,Jalisco,Amatitán,2017,PV,539.8,864.48
14,006,Jalisco,Ameca,2017,PV,488.60999999999996,685.36
14,016,Jalisco,Ayotlán,2017,PV,857.1899999999999,846.52
14,017,Jalisco,Ayutla,2017,PV,559.4,784.5
14,019,Jalisco,Bolaños,2017,PV,426.63,695.86
14,022,Jalisco,Cihuatlán,2017,PV,1125.94,942.6499999999999
14,023,Jalisco,Zapotlán el Grande,2017,PV,1111.5,1252.11
14,025,Jalisco,Colotlán,2017,PV,1332.62,1220.0100000000002
14,030,Jalisco,Chapala,2017,PV,2451.37,2742.5200000000004
14,033,Jalisco,Degollado,2017,PV,828.18,814.1899999999999
14,034,Jalisco,Ejutla,2017,PV,452.58,674.08
14,039,Jalisco,Guadalajara,2017,PV,3029.17,4491.740000000001
14,040,Jalisco,Hostotipaquillo,2017,PV,629.3,580.3
14,041,Jalisco,Huejúcar,2017,PV,564.75,625.1399999999999
14,046,Jalisco,Jalostotitlán,2017,PV,734.83,725.3099999999998
14,047,Jalisco,Jamay,2017,PV,526.4300000000001,853.2199999999999
14,049,Jalisco,Jilotlán de los Dolores,2017,PV,694.85,557.64
14,053,Jalisco,Lagos de Moreno,2017,PV,2834.29,3685.0600000000004
14,058,Jalisco,Mascota,2017,PV,1705.4199999999998,1462.3
14,061,Jalisco,Mezquitic,2017,PV,416.44,622.0000000000001
14,063,Jalisco,Ocotlán,2017,PV,333.53999999999996,825.3399999999999
14,065,Jalisco,Pihuamo,2017,PV,775.71,933.1
14,066,Jalisco,Poncitlán,2017,PV,309.85,418.30999999999995
14,067,Jalisco,Puerto Vallarta,2017,PV,1855.96,1618.5
14,071,Jalisco,San Cristóbal de la Barranca,2017,PV,986.97,1419.6299999999999
14,081,Jalisco,Santa María de los Ángeles,2017,PV,663.04,589.15
14,083,Jalisco,Tala,2017,PV,633.8000000000001,690.2
14,091,Jalisco,Teocaltiche,2017,PV,1639.3999999999999,1974.42
14,095,Jalisco,Teuchitlán,2017,PV,680.99,779.12
14,098,Jalisco,San Pedro Tlaquepaque,2017,PV,1576.78,1959.09
14,099,Jalisco,Tolimán,2017,PV,832.4,567.8
14,100,Jalisco,Tomatlán,2017,PV,1277.3200000000002,1276.02
14,107,Jalisco,Tuxcueca,2017,PV,161.6,
14,108,Jalisco,Tuxpan,2017,PV,999.2,994.2
14,110,Jalisco,Unión de Tula,2017,PV,575.48,614.9
14,111,Jalisco,Valle de Guadalupe,2017,PV,516.9,584.3199999999999
14,112,Jalisco,Valle de Juárez,2017,PV,836.0,977.0
14,118,Jalisco,Yahualica de González Gallo,2017,PV,689.26,931.92
14,120,Jalisco,Zapopan,2017,PV,788.57,476.2
15,003,Estado de México,Aculco,2017,PV,1586.3200000000002,1774.9899999999996
15,005,Estado de México,Almoloya de Juárez,2017,PV,1601.79,1762.3600000000001
15,009,Estado de México,Amecameca,2017,PV,1568.0,1540.8
15,013,Estado de México,Atizapán de Zaragoza,2017,PV,2269.1,2672.2000000000007
15,014,Estado de México,Atlacomulco,2017,PV,2668.7400000000002,2954.25
15,025,Estado de México,Chalco,2017,PV,643.7,686.9999999999999
15,033,Estado de México,Ecatepec de Morelos,2017,PV,885.0999999999999,1124.78
15,037,Estado de México,Huixquilucan,2017,PV,1268.8,3415.4
15,042,Estado de México,Ixtlahuaca,2017,PV,2238.88,2885.32
15,045,Estado de México,Jilotepec,2017,PV,824.54,1044.75
15,055,Estado de México,Mexicaltzingo,2017,PV,687.8600000000001,700.12
15,057,Ciudad de México,Naucalpan de Juárez,2017,PV,661.69,469.4
15,057,Estado de México,Naucalpan de Juárez,2017,PV,5820.570000000001,6805.3899999999985
15,062,Ciudad de México,Ocoyoacac,2017,PV,3.3,974.39
15,074,Estado de México,San Felipe del Progreso,2017,PV,1276.89,1408.67
15,081,Estado de México,Tecámac,2017,PV,226.10000000000002,518.85
15,083,Estado de México,Temamatla,2017,PV,490.70000000000005,744.0100000000001
15,087,Estado de México,Temoaya,2017,PV,1729.83,2001.0299999999997
15,090,Estado de México,Tenango del Valle,2017,PV,912.63,1020.3100000000001
15,091,Estado de México,Teoloyucan,2017,PV,527.0,593.0
15,095,Estado de México,Tepotzotlán,2017,PV,608.4,981.5999999999999
15,096,Estado de México,Tequixquiac,2017,PV,400.3,581.9999999999999
15,097,Estado de México,Texcaltitlán,2017,PV,970.43,1290.2800000000002
15,099,Estado de México,Texcoco,2017,PV,924.8000000000001,1280.3
15,100,Estado de México,Tezoyuca,2017,PV,267.7,460.2
15,101,Estado de México,Tianguistenco,2017,PV,762.79,1005.6199999999999
15,102,Estado de México,Timilpan,2017,PV,663.76,943.78
15,104,Estado de México,Tlalnepantla de Baz,2017,PV,634.5,636.0
15,106,Estado de México,Toluca,2017,PV,623.25,920.3299999999999
15,109,Estado de México,Tultitlán,2017,PV,240.0,722.49
15,110,Estado de México,Valle de Bravo,2017,PV,1681.5,2192.53
15,111,Estado de México,Villa de Allende,2017,PV,1961.4,2178.1000000000004
15,112,Estado de México,Villa del Carbón,2017,PV,642.5,720.0
15,113,Estado de México,Villa Guerrero,2017,PV,946.0,1238.02
15,114,Estado de México,Villa Victoria,2017,PV,766.11,1119.72
15,118,Estado de México,Zinacantepec,2017,PV,2150.9,2752.15
16,003,Michoacán,Álvaro Obregón,2017,PV,538.14,491.55999999999995
16,004,Michoacán,Angamacutiro,2017,PV,896.34,646.49
16,006,Michoacán,Apatzingán,2017,PV,895.38,684.05
16,010,Michoacán,Arteaga,2017,PV,379.03999999999996,304.76
16,017,Michoacán,Contepec,2017,PV,473.8,838.9
16,019,Michoacán,Cotija,2017,PV,635.0,811.0
16,034,Michoacán,Hidalgo,2017,PV,2361.29,3079.9999999999995
16,035,Michoacán,La Huacana,2017,PV,1595.31,1859.7299999999998
16,038,Michoacán,Huetamo,2017,PV,421.70000000000005,919.1800000000001
16,042,Michoacán,Ixtlán,2017,PV,1194.52,1295.9399999999998
16,043,Michoacán,Jacona,2017,PV,730.32,452.62
16,044,Michoacán,Jiménez,2017,PV,873.1299999999999,638.1799999999998
16,050,Michoacán,Maravatío,2017,PV,2145.99,2692.4299999999994
16,052,Michoacán,Lázaro Cárdenas,2017,PV,1148.3,
16,053,Michoacán,Morelia,2017,PV,2843.59,2397.98
16,055,Michoacán,Múgica,2017,PV,494.4,216.3
16,060,Michoacán,Numarán,2017,PV,769.0799999999999,742.3399999999999
16,067,Michoacán,Penjamillo,2017,PV,652.1600000000001,633.59
16,072,Michoacán,Queréndaro,2017,PV,775.57,578.0699999999999
16,076,Michoacán,Sahuayo,2017,PV,678.03,477.62
16,080,Michoacán,Senguio,2017,PV,639.21,888.4100000000001
16,089,Michoacán,Tepalcatepec,2017,PV,535.8399999999999,500.68999999999994
16,094,Michoacán,Tlazazalca,2017,PV,1536.95,1296.86
16,104,Michoacán,Villamar,2017,PV,1308.6100000000001,1484.6700000000003
16,105,Michoacán,Vista Hermosa,2017,PV,325.0,577.3100000000001
16,106,Michoacán,Yurécuaro,2017,PV,623.44,638.41
16,107,Michoacán,Zacapu,2017,PV,697.55,358.40999999999997
16,108,Michoacán,Zamora,2017,PV,1463.16,1073.0900000000001
16,110,Michoacán,Zinapécuaro,2017,PV,568.4100000000001,188.47000000000003
16,112,Michoacán,Zitácuaro,2017,PV,843.6999999999999,926.45
16,113,Michoacán,José Sixto Verduzco,2017,PV,1582.71,1106.87
17,001,Morelos,Amacuzac,2017,PV,2679.85,2669.77
17,002,Morelos,Atlatlahucan,2017,PV,1959.3600000000001,2000.15
17,004,Morelos,Ayala,2017,PV,2188.34,1928.8200000000002
17,006,Morelos,Cuautla,2017,PV,804.77,1152.8500000000001
17,007,Morelos,Cuernavaca,2017,PV,1904.81,3490.1999999999994
17,008,Morelos,Emiliano Zapata,2017,PV,1198.5,1449.9
17,009,Morelos,Huitzilac,2017,PV,1314.36,2004.3200000000002
17,011,Morelos,Jiutepec,2017,PV,3548.13,4048.9100000000008
17,012,Morelos,Jojutla,2017,PV,3033.41,3059.75
17,013,Morelos,Jonacatepec de Leandro Valle,2017,PV,2184.6,2276.2000000000003
17,014,Morelos,Mazatepec,2017,PV,1102.71,942.41
17,015,Morelos,Miacatlán,2017,PV,1187.5,2634.66
17,016,Morelos,Ocuituco,2017,PV,4229.51,4282.970000000001
17,017,Morelos,Puente de Ixtla,2017,PV,1886.1399999999999,2510.4
17,018,Morelos,Temixco,2017,PV,1279.3,1318.85
17,019,Morelos,Tepalcingo,2017,PV,1093.2,990.4000000000001
17,020,Morelos,Tepoztlán,2017,PV,1001.8400000000001,962.5100000000001
17,021,Morelos,Tetecala,2017,PV,274.6,1259.91
17,023,Morelos,Tlalnepantla,2017,PV,1157.5,1298.31
17,024,Morelos,Tlaltizapán de Zapata,2017,PV,1434.2,1343.5
17,025,Morelos,Tlaquiltenango,2017,PV,1916.8199999999997,1970.2399999999998
17,027,Morelos,Totolapan,2017,PV,1116.3,1225.1
17,028,Morelos,Xochitepec,2017,PV,1213.25,1182.54
17,029,Morelos,Yautepec,2017,PV,1794.88,2088.21
17,030,Morelos,Yecapixtla,2017,PV,1473.0900000000001,1571.23
17,031,Morelos,Zacatepec,2017,PV,713.8000000000001,858.4
17,032,Morelos,Zacualpan de Amilpas,2017,PV,1590.52,1617.91
17,033,Morelos,Temoac,2017,PV,650.71,1175.04
18,001,Nayarit,Acaponeta,2017,PV,2004.47,2493.18
18,005,Nayarit,Huajicori,2017,PV,399.25,964.57
18,006,Nayarit,Ixtlán del Río,2017,PV,475.75,269.75
18,009,Nayarit,Del Nayar,2017,PV,3020.02,5004.46
18,010,Nayarit,Rosamorada,2017,PV,1165.5,1218.64
18,011,Nayarit,Ruíz,2017,PV,1288.56,1630.8100000000002
18,015,Nayarit,Santiago Ixcuintla,2017,PV,1092.23,824.0099999999998
18,017,Nayarit,Tepic,2017,PV,1667.99,2502.3199999999997
18,019,Nayarit,La Yesca,2017,PV,582.4,715.9599999999998
18,020,Nayarit,Bahía de Banderas,2017,PV,1777.8200000000002,1641.25
19,005,Nuevo León,Anáhuac,2017,PV,477.62,1522.8799999999999
19,007,Nuevo León,Aramberri,2017,PV,714.9499999999999,1156.16
19,009,Nuevo León,Cadereyta Jiménez,2017,PV,849.27,765.87
19,011,Nuevo León,Cerralvo,2017,PV,441.67,651.58
19,013,Nuevo León,China,2017,PV,465.08000000000004,925.8700000000001
19,014,Nuevo León,Doctor Arroyo,2017,PV,392.0,534.52
19,015,Nuevo León,Doctor Coss,2017,PV,344.15,648.68
19,017,Nuevo León,Galeana,2017,PV,851.73,1148.8899999999999
19,019,Nuevo León,San Pedro Garza García,2017,PV,182.5,374.0
19,024,Nuevo León,General Zaragoza,2017,PV,308.0,638.5
19,025,Nuevo León,General Zuazua,2017,PV,702.5,640.4
19,029,Nuevo León,Hualahuises,2017,PV,423.5,
19,033,Nuevo León,Linares,2017,PV,2517.9700000000003,4028.03
19,036,Nuevo León,Mier y Noriega,2017,PV,407.4,621.4899999999999
19,038,Nuevo León,Montemorelos,2017,PV,829.27,1935.91
19,039,Nuevo León,Monterrey,2017,PV,1608.15,2204.76
19,042,Nuevo León,Los Ramones,2017,PV,468.22,640.1899999999999
19,046,Nuevo León,San Nicolás de los Garza,2017,PV,795.98,1496.2300000000002
19,048,Nuevo León,Santa Catarina,2017,PV,179.0,186.25
19,049,Nuevo León,Santiago,2017,PV,733.3599999999999,1127.5
20,002,Oaxaca,Acatlán de Pérez Figueroa,2017,PV,2159.8700000000003,1695.1
20,011,Oaxaca,Calihualá,2017,PV,920.3,
20,014,Oaxaca,Ciudad Ixtepec,2017,PV,1124.5,635.1
20,039,Oaxaca,Heroica Ciudad de Huajuapan de León,2017,PV,1025.6,810.1000000000001
20,043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,2017,PV,3626.5,1959.8999999999999
20,052,Oaxaca,Magdalena Tequisistlán,2017,PV,1720.2000000000003,901.8
20,067,Oaxaca,Oaxaca de Juárez,2017,PV,2803.91,1626.77
20,073,Oaxaca,Putla Villa de Guerrero,2017,PV,2055.66,
20,079,Oaxaca,Salina Cruz,2017,PV,1764.8999999999999,737.5000000000001
20,083,Oaxaca,San Agustín de las Juntas,2017,PV,914.4,778.4
20,134,Oaxaca,San Felipe Jalapa de Díaz,2017,PV,2503.46,2736.0799999999995
20,136,Oaxaca,San Felipe Usila,2017,PV,5421.5,6132.640000000001
20,173,Oaxaca,San Juan Atepec,2017,PV,731.0,869.0699999999999
20,184,Oaxaca,San Juan Bautista Tuxtepec,2017,PV,2624.67,2528.11
20,232,Oaxaca,San Lucas Ojitlán,2017,PV,4424.870000000001,6573.360000000001
20,237,Oaxaca,San Marcos Arteaga,2017,PV,2066.0,651.51
20,250,Oaxaca,San Mateo Etlatongo,2017,PV,333.75,244.83999999999997
20,278,Oaxaca,San Miguel Soyaltepec,2017,PV,2038.4,2096.8999999999996
20,307,Oaxaca,San Pedro Huamelula,2017,PV,958.9000000000001,751.2
20,324,Oaxaca,San Pedro Pochutla,2017,PV,1039.3,777.7
20,327,Oaxaca,San Pedro Tapanatepec,2017,PV,1484.6,1366.2
20,334,Oaxaca,Villa de Tututepec,2017,PV,1018.0,1095.0000000000002
20,337,Oaxaca,San Pedro y San Pablo Ayutla,2017,PV,1287.37,922.9
20,354,Oaxaca,Santa Ana Ateixtlahuaca,2017,PV,1026.3,786.8
20,357,Oaxaca,Santa Ana Tavela,2017,PV,509.49999999999994,357.2
20,363,Oaxaca,Santa Catarina Ixtepeji,2017,PV,909.0,760.0
20,417,Oaxaca,Santa María Jacatepec,2017,PV,3416.7,2465.8900000000003
20,418,Oaxaca,Santa María Jalapa del Marqués,2017,PV,3194.6000000000004,1389.1999999999998
20,421,Oaxaca,Santa María Mixtequilla,2017,PV,1288.0,376.5
20,459,Oaxaca,Villa de Santiago Chazumba,2017,PV,1501.5,
20,468,Oaxaca,Santiago Jocotepec,2017,PV,2173.91,2658.61
20,472,Oaxaca,Santiago Laollaga,2017,PV,1741.8999999999999,782.5
20,498,Oaxaca,Santiago Yaveo,2017,PV,1589.85,1787.5899999999997
20,502,Oaxaca,Santiago Zacatepec,2017,PV,2567.8900000000003,2429.2599999999998
20,515,Oaxaca,Santo Domingo Tehuantepec,2017,PV,1134.5,648.8
20,525,Oaxaca,Santo Domingo Zanatepec,2017,PV,1099.8999999999999,1138.2999999999997
20,547,Oaxaca,Teotongo,2017,PV,798.0,
20,559,Oaxaca,San Juan Bautista Valle Nacional,2017,PV,3016.19,3340.99
20,560,Oaxaca,Villa Díaz Ordaz,2017,PV,1229.77,980.0799999999998
20,567,Oaxaca,Zapotitlán Lagunas,2017,PV,1370.8000000000002,
20,568,Oaxaca,Zapotitlán Palmas,2017,PV,846.1,
21,001,Puebla,Acajete,2017,PV,1069.1999999999998,766.1
21,003,Puebla,Acatlán,2017,PV,969.1,642.1
21,008,Puebla,Ahuazotepec,2017,PV,736.61,1028.53
21,015,Puebla,Amozoc,2017,PV,1077.5,961.6
21,019,Puebla,Atlixco,2017,PV,1093.8,920.9
21,023,Puebla,Atzitzintla,2017,PV,913.1,1304.5
21,024,Puebla,Axutla,2017,PV,398.1,85.39999999999999
21,025,Puebla,Ayotoxco de Guerrero,2017,PV,2084.8999999999996,2833.2499999999995
21,026,Puebla,Calpan,2017,PV,783.3000000000001,1031.2
21,027,Puebla,Caltepec,2017,PV,322.82000000000005,453.86
21,031,Puebla,Coatzingo,2017,PV,987.7,713.1999999999999
21,043,Puebla,Cuetzalan del Progreso,2017,PV,5293.05,7211.27
21,045,Puebla,Chalchicomula de Sesma,2017,PV,797.4,669.6
21,051,Puebla,Chietla,2017,PV,839.4999999999999,888.9999999999999
21,053,Puebla,Chignahuapan,2017,PV,828.8499999999999,1110.67
21,059,Puebla,Chinantla,2017,PV,837.0999999999999,515.3000000000001
21,069,Puebla,Huaquechula,2017,PV,1109.8000000000002,1080.1
21,071,Puebla,Huauchinango,2017,PV,2902.09,4463.41
21,081,Puebla,Ixcamilpa de Guerrero,2017,PV,550.5,725.3000000000001
21,083,Puebla,Ixtacamaxtitlán,2017,PV,624.38,597.4500000000002
21,085,Puebla,Izúcar de Matamoros,2017,PV,925.0,716.0
21,086,Puebla,Jalpan,2017,PV,1798.13,1909.88
21,091,Puebla,Juan Galindo,2017,PV,1545.4,2544.07
21,094,Puebla,Libres,2017,PV,611.4,795.5
21,098,Puebla,Molcaxac,2017,PV,1116.0,1130.3
21,108,Puebla,Oriental,2017,PV,1214.36,1914.1200000000001
21,109,Puebla,Pahuatlán,2017,PV,1047.1,1585.0
21,114,Puebla,Puebla,2017,PV,7929.0,7162.700000000001
21,140,Puebla,San Pedro Cholula,2017,PV,1200.3,1222.6
21,145,Puebla,San Sebastián Tlacotepec,2017,PV,7908.599999999999,8178.800000000001
21,153,Puebla,Tecali de Herrera,2017,PV,1901.5,1250.0
21,154,Puebla,Tecamachalco,2017,PV,599.2,543.7
21,156,Puebla,Tehuacán,2017,PV,1026.29,992.24
21,160,Puebla,Teotlalco,2017,PV,839.4,777.1999999999999
21,162,Puebla,Tepango de Rodríguez,2017,PV,2423.5,3359.63
21,170,Puebla,Tepeyahualco,2017,PV,763.55,797.6499999999999
21,172,Puebla,Tetela de Ocampo,2017,PV,1034.77,1252.2799999999997
21,174,Puebla,Teziutlán,2017,PV,1404.1399999999999,1658.6899999999998
21,180,Puebla,Tlahuapan,2017,PV,842.4,808.0000000000001
21,183,Puebla,Tlaola,2017,PV,4703.3099999999995,7071.82
21,186,Puebla,Tlatlauquitepec,2017,PV,5288.47,6331.33
21,194,Puebla,Venustiano Carranza,2017,PV,958.5,1316.4
21,197,Puebla,Xicotepec,2017,PV,5772.03,7159.129999999999
21,198,Puebla,Xicotlán,2017,PV,935.0,720.1999999999999
21,207,Puebla,Zacapoaxtla,2017,PV,1445.1999999999998,1470.11
21,217,Puebla,Zoquitlán,2017,PV,1313.78,2212.6899999999996
22,001,Querétaro,Amealco de Bonfil,2017,PV,619.8,634.0
22,006,Querétaro,Corregidora,2017,PV,1215.5,1239.7
22,009,Querétaro,Jalpan de Serra,2017,PV,752.3,783.1
22,013,Querétaro,Peñamiller,2017,PV,238.2,360.71999999999997
22,014,Querétaro,Querétaro,2017,PV,1923.8999999999999,2782.8199999999997
22,016,Querétaro,San Juan del Río,2017,PV,918.7,1304.4500000000003
23,001,Quintana Roo,Cozumel,2017,PV,957.7,1150.99
23,002,Quintana Roo,Felipe Carrillo Puerto,2017,PV,883.0,1157.3
23,004,Quintana Roo,Othón P. Blanco,2017,PV,627.22,1970.9299999999998
23,005,Quintana Roo,Benito Juárez,2017,PV,1416.7800000000002,1352.03
23,007,Quintana Roo,Lázaro Cárdenas,2017,PV,779.4000000000001,993.2
23,008,Quintana Roo,Solidaridad,2017,PV,621.4,801.3
24,003,San Luis Potosí,Aquismón,2017,PV,1639.9,1324.8000000000002
24,008,San Luis Potosí,Cerritos,2017,PV,189.0,451.0
24,013,San Luis Potosí,Ciudad Valles,2017,PV,5384.05,6800.049999999999
24,016,San Luis Potosí,Ebano,2017,PV,618.8,1280.5
24,020,San Luis Potosí,Matehuala,2017,PV,445.1,603.1999999999999
24,024,San Luis Potosí,Rioverde,2017,PV,332.0,665.1
