CVE_ENT,CVE_MUN,nombre_entidad,NOMGEO,anio,nomcicloproductivo,temp_min_ciclo_min,temp_min_anual_anterior
14,047,Jalisco,Jamay,2023,PV,10.6,5.5
14,050,Jalisco,Jocotepec,2023,PV,15.3,11.1
14,051,Jalisco,Juanacatlán,2023,PV,12.8,6.3
14,053,Jalisco,Lagos de Moreno,2023,PV,6.7,2.3
14,058,Jalisco,Mascota,2023,PV,14.2,4.8
14,061,Jalisco,Mezquitic,2023,PV,9.7,3.2
14,063,Jalisco,Ocotlán,2023,PV,12.0,5.7
14,066,Jalisco,Poncitlán,2023,PV,13.0,6.8
14,067,Jalisco,Puerto Vallarta,2023,PV,16.5,14.1
14,068,Jalisco,Villa Purificación,2023,PV,22.0,12.0
14,070,Jalisco,El Salto,2023,PV,16.4,11.3
14,071,Jalisco,San Cristóbal de la Barranca,2023,PV,15.8,9.5
14,077,Jalisco,San Martín Hidalgo,2023,PV,18.0,7.8
14,081,Jalisco,Santa María de los Ángeles,2023,PV,10.0,5.3
14,083,Jalisco,Tala,2023,PV,13.4,9.9
14,091,Jalisco,Teocaltiche,2023,PV,5.9,0.7
14,095,Jalisco,Teuchitlán,2023,PV,10.3,7.0
14,096,Jalisco,Tizapán el Alto,2023,PV,15.8,11.2
14,097,Jalisco,Tlajomulco de Zúñiga,2023,PV,12.5,6.4
14,098,Jalisco,San Pedro Tlaquepaque,2023,PV,15.0,10.5
14,099,Jalisco,Tolimán,2023,PV,10.2,7.8
14,100,Jalisco,Tomatlán,2023,PV,19.2,17.4
14,108,Jalisco,Tuxpan,2023,PV,5.2,3.2
14,120,Jalisco,Zapopan,2023,PV,14.38125,6.4
14,124,Jalisco,Zapotlanejo,2023,PV,13.0,5.8
15,002,Estado de México,Acolman,2023,PV,8.0,2.2
15,003,Estado de México,Aculco,2023,PV,6.0,1.6
15,003,Querétaro,Aculco,2023,PV,9.0,6.7
15,005,Estado de México,Almoloya de Juárez,2023,PV,6.0,-1.7
15,009,Estado de México,Amecameca,2023,PV,1.5,-0.2
15,011,Estado de México,Atenco,2023,PV,10.0,4.1
15,013,Estado de México,Atizapán de Zaragoza,2023,PV,9.0,5.0
15,014,Estado de México,Atlacomulco,2023,PV,5.0,0.6
15,020,Estado de México,Coacalco de Berriozábal,2023,PV,11.3,
15,025,Estado de México,Chalco,2023,PV,12.2,
15,032,Estado de México,Donato Guerra,2023,PV,9.003333333,5.3
15,033,Estado de México,Ecatepec de Morelos,2023,PV,6.0,4.1
15,038,Estado de México,Isidro Fabela,2023,PV,2.2,1.2
15,039,Estado de México,Ixtapaluca,2023,PV,4.526666667,1.6
15,042,Estado de México,Ixtlahuaca,2023,PV,7.0,-0.3
15,045,Estado de México,Jilotepec,2023,PV,4.0,0.3
15,052,Estado de México,Malinalco,2023,PV,17.73888889,12.6
15,055,Estado de México,Mexicaltzingo,2023,PV,10.6,7.1
15,057,Estado de México,Naucalpan de Juárez,2023,PV,6.5,-0.6
15,058,Estado de México,Nezahualcóyotl,2023,PV,15.2,
15,062,Estado de México,Ocoyoacac,2023,PV,5.4,
15,063,Estado de México,Ocuilan,2023,PV,8.0,4.5
15,074,Estado de México,San Felipe del Progreso,2023,PV,6.0,1.1
15,078,Estado de México,Santo Tomás,2023,PV,20.6,17.6
15,083,Estado de México,Temamatla,2023,PV,9.0,4.7
15,087,Estado de México,Temoaya,2023,PV,6.0,-2.3
15,090,Estado de México,Tenango del Valle,2023,PV,2.9,-0.3
15,091,Estado de México,Teoloyucan,2023,PV,8.941176471,2.9
15,095,Estado de México,Tepotzotlán,2023,PV,8.066666667,2.4
15,096,Estado de México,Tequixquiac,2023,PV,7.0,2.2
15,097,Estado de México,Texcaltitlán,2023,PV,8.0,2.8
15,099,Estado de México,Texcoco,2023,PV,9.794117647,4.0
15,100,Estado de México,Tezoyuca,2023,PV,9.0,6.9
15,101,Estado de México,Tianguistenco,2023,PV,7.0,0.7
15,104,Estado de México,Tlalnepantla de Baz,2023,PV,13.8,
15,106,Estado de México,Toluca,2023,PV,6.0,-0.2
15,109,Estado de México,Tultitlán,2023,PV,9.0,6.3
15,111,Estado de México,Villa de Allende,2023,PV,2.8,-1.4
15,112,Estado de México,Villa del Carbón,2023,PV,8.0,1.2
15,113,Estado de México,Villa Guerrero,2023,PV,9.0,5.2
15,118,Estado de México,Zinacantepec,2023,PV,7.0,0.8
15,120,Estado de México,Zumpango,2023,PV,9.9,2.8
15,121,Estado de México,Cuautitlán Izcalli,2023,PV,10.5,6.7
16,003,Michoacán,Álvaro Obregón,2023,PV,10.3,4.5
16,004,Michoacán,Angamacutiro,2023,PV,11.5,7.8
16,006,Michoacán,Apatzingán,2023,PV,19.5,15.1
16,010,Michoacán,Arteaga,2023,PV,10.5,18.5
16,011,Michoacán,Briseñas,2023,PV,12.0,
16,017,Michoacán,Contepec,2023,PV,5.0,3.9
16,019,Michoacán,Cotija,2023,PV,13.0,8.2
16,034,Michoacán,Hidalgo,2023,PV,7.454545455,2.5
16,035,Michoacán,La Huacana,2023,PV,16.0,14.1
16,038,Michoacán,Huetamo,2023,PV,22.5,15.0
16,039,Michoacán,Huiramba,2023,PV,10.0,1.5
16,042,Michoacán,Ixtlán,2023,PV,9.866666667,5.7
16,043,Michoacán,Jacona,2023,PV,15.5,7.7
16,044,Michoacán,Jiménez,2023,PV,11.9,5.7
16,049,Michoacán,Madero,2023,PV,11.0,5.4
16,050,Michoacán,Maravatío,2023,PV,9.0,3.5
16,052,Michoacán,Lázaro Cárdenas,2023,PV,21.9,19.6
16,053,Michoacán,Morelia,2023,PV,6.5,6.2
16,061,Michoacán,Ocampo,2023,PV,4.7,2.2
16,067,Michoacán,Penjamillo,2023,PV,13.0,6.7
16,069,Michoacán,La Piedad,2023,PV,14.23809524,5.7
16,072,Michoacán,Queréndaro,2023,PV,12.5,6.1
16,076,Michoacán,Sahuayo,2023,PV,9.0,5.9
16,085,Michoacán,Tangancícuaro,2023,PV,10.0,2.4
16,089,Michoacán,Tepalcatepec,2023,PV,19.5,14.1
16,102,Michoacán,Uruapan,2023,PV,9.7,6.4
16,103,Michoacán,Venustiano Carranza,2023,PV,15.2,10.0
16,104,Michoacán,Villamar,2023,PV,8.0,4.9
16,105,Michoacán,Vista Hermosa,2023,PV,8.0,5.3
16,106,Michoacán,Yurécuaro,2023,PV,13.5,9.3
16,107,Michoacán,Zacapu,2023,PV,14.0,9.4
16,108,Michoacán,Zamora,2023,PV,9.0,4.9
16,109,Michoacán,Zináparo,2023,PV,7.5,
16,110,Michoacán,Zinapécuaro,2023,PV,12.0,5.5
16,113,Michoacán,José Sixto Verduzco,2023,PV,7.0,4.8
17,001,Morelos,Amacuzac,2023,PV,15.8,9.3
17,002,Morelos,Atlatlahucan,2023,PV,14.0,11.4
17,005,Morelos,Coatlán del Río,2023,PV,18.5,12.1
17,006,Morelos,Cuautla,2023,PV,15.6,11.2
17,007,Morelos,Cuernavaca,2023,PV,13.0,10.0
17,008,Morelos,Emiliano Zapata,2023,PV,16.0,12.1
17,009,Morelos,Huitzilac,2023,PV,2.5,-0.9
17,011,Morelos,Jiutepec,2023,PV,13.0,12.1
17,012,Morelos,Jojutla,2023,PV,19.4,12.5
17,013,Morelos,Jonacatepec de Leandro Valle,2023,PV,14.0,8.5
17,015,Morelos,Miacatlán,2023,PV,19.30357143,12.2
17,017,Morelos,Puente de Ixtla,2023,PV,18.0,10.0
17,018,Morelos,Temixco,2023,PV,18.0,12.8
17,019,Morelos,Tepalcingo,2023,PV,18.43809524,12.7
17,020,Morelos,Tepoztlán,2023,PV,15.6,9.9
17,021,Morelos,Tetecala,2023,PV,17.0,11.9
17,024,Morelos,Tlaltizapán de Zapata,2023,PV,18.3,11.2
17,025,Morelos,Tlaquiltenango,2023,PV,19.0,10.4
17,027,Morelos,Totolapan,2023,PV,14.0,10.0
17,028,Morelos,Xochitepec,2023,PV,12.0,12.3
17,029,Morelos,Yautepec,2023,PV,16.6,11.5
17,030,Morelos,Yecapixtla,2023,PV,15.0,9.6
17,031,Morelos,Zacatepec,2023,PV,13.0,12.3
17,033,Morelos,Temoac,2023,PV,12.0,10.0
17,034,Morelos,Coatetelco,2023,PV,18.0,
18,001,Nayarit,Acaponeta,2023,PV,15.1,11.6
18,006,Nayarit,Ixtlán del Río,2023,PV,12.2,9.0
18,008,Nayarit,Xalisco,2023,PV,8.5,6.4
18,009,Nayarit,Del Nayar,2023,PV,20.0,11.6
18,010,Nayarit,Rosamorada,2023,PV,13.4,10.9
18,011,Nayarit,Ruíz,2023,PV,15.2,12.9
18,012,Nayarit,San Blas,2023,PV,25.6,13.9
18,017,Nayarit,Tepic,2023,PV,14.8,12.4
18,020,Nayarit,Bahía de Banderas,2023,PV,16.7,14.3
19,003,Nuevo León,Los Aldamas,2023,PV,24.2,6.2
19,005,Nuevo León,Anáhuac,2023,PV,21.01,3.6
19,006,Nuevo León,Apodaca,2023,PV,17.9,7.8
19,007,Nuevo León,Aramberri,2023,PV,9.0,2.6
19,011,Nuevo León,Cerralvo,2023,PV,22.0,5.9
19,013,Nuevo León,China,2023,PV,20.3,8.5
19,017,Nuevo León,Galeana,2023,PV,8.0,-1.2
19,024,Nuevo León,General Zaragoza,2023,PV,16.7,5.6
19,025,Nuevo León,General Zuazua,2023,PV,17.9,7.5
19,026,Nuevo León,Guadalupe,2023,PV,22.5,7.5
19,033,Nuevo León,Linares,2023,PV,18.5,4.8
19,036,Nuevo León,Mier y Noriega,2023,PV,13.0,7.3
19,038,Nuevo León,Montemorelos,2023,PV,21.0,4.3
19,039,Nuevo León,Monterrey,2023,PV,14.7,3.1
19,042,Nuevo León,Los Ramones,2023,PV,21.0,4.7
19,046,Nuevo León,San Nicolás de los Garza,2023,PV,21.8,8.1
19,049,Nuevo León,Santiago,2023,PV,22.0,5.6
20,006,Oaxaca,Asunción Nochixtlán,2023,PV,10.8,8.3
20,011,Oaxaca,Calihualá,2023,PV,15.0,9.2
20,014,Oaxaca,Ciudad Ixtepec,2023,PV,22.55357143,23.3
20,039,Oaxaca,Heroica Ciudad de Huajuapan de León,2023,PV,12.0,7.5
20,043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,2023,PV,23.0,20.6
20,052,Oaxaca,Magdalena Tequisistlán,2023,PV,18.0,16.9
20,059,Oaxaca,Miahuatlán de Porfirio Díaz,2023,PV,12.5,9.4
20,067,Oaxaca,Oaxaca de Juárez,2023,PV,12.0,9.4
20,073,Oaxaca,Putla Villa de Guerrero,2023,PV,13.0,9.2
20,079,Oaxaca,Salina Cruz,2023,PV,24.0,22.1
20,083,Oaxaca,San Agustín de las Juntas,2023,PV,9.5,9.3
20,105,Oaxaca,San Antonino Monte Verde,2023,PV,12.0,9.9
20,136,Oaxaca,San Felipe Usila,2023,PV,20.0,13.9
20,184,Oaxaca,San Juan Bautista Tuxtepec,2023,PV,16.5,15.0
20,221,Oaxaca,San Juan Teposcolula,2023,PV,7.0,2.9
20,237,Oaxaca,San Marcos Arteaga,2023,PV,14.0,9.6
20,240,Oaxaca,San Martín Itunyoso,2023,PV,11.4,
20,262,Oaxaca,San Miguel Amatlán,2023,PV,4.0,2.5
20,278,Oaxaca,San Miguel Soyaltepec,2023,PV,14.0,16.6
20,293,Oaxaca,San Pablo Etla,2023,PV,12.0,
20,307,Oaxaca,San Pedro Huamelula,2023,PV,22.0,18.9
20,318,Oaxaca,San Pedro Mixtepec,2023,PV,23.0,18.5
20,324,Oaxaca,San Pedro Pochutla,2023,PV,21.4,18.0
20,327,Oaxaca,San Pedro Tapanatepec,2023,PV,20.0,17.3
20,357,Oaxaca,Santa Ana Tavela,2023,PV,13.0,12.5
20,363,Oaxaca,Santa Catarina Ixtepeji,2023,PV,4.0,7.8
20,385,Oaxaca,Santa Cruz Xoxocotlán,2023,PV,12.0,9.7
20,413,Oaxaca,Santa María Huatulco,2023,PV,23.0,22.1
20,417,Oaxaca,Santa María Jacatepec,2023,PV,18.5,16.4
20,418,Oaxaca,Santa María Jalapa del Marqués,2023,PV,18.0,15.8
20,439,Oaxaca,Santa María Tonameca,2023,PV,17.75,17.4
20,459,Oaxaca,Villa de Santiago Chazumba,2023,PV,12.0,7.4
20,468,Oaxaca,Santiago Jocotepec,2023,PV,21.0,17.6
20,498,Oaxaca,Santiago Yaveo,2023,PV,17.0,16.5
20,502,Oaxaca,Santiago Zacatepec,2023,PV,18.6,13.0
20,525,Oaxaca,Santo Domingo Zanatepec,2023,PV,20.0,14.2
20,537,Oaxaca,Silacayoápam,2023,PV,13.59615385,11.0
20,547,Oaxaca,Teotongo,2023,PV,8.0,4.8
20,549,Oaxaca,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2023,PV,14.0,7.1
20,559,Oaxaca,San Juan Bautista Valle Nacional,2023,PV,23.0,
20,567,Oaxaca,Zapotitlán Lagunas,2023,PV,16.0,10.5
20,568,Oaxaca,Zapotitlán Palmas,2023,PV,14.0,10.1
21,001,Puebla,Acajete,2023,PV,8.0,4.8
21,002,Puebla,Acateno,2023,PV,21.1,15.6
21,003,Puebla,Acatlán,2023,PV,17.0,11.7
21,008,Puebla,Ahuazotepec,2023,PV,4.5,2.1
21,015,Puebla,Amozoc,2023,PV,15.0,7.1
21,019,Puebla,Atlixco,2023,PV,13.0,9.1
21,025,Puebla,Ayotoxco de Guerrero,2023,PV,20.2,14.7
21,026,Puebla,Calpan,2023,PV,10.0,4.6
21,031,Puebla,Coatzingo,2023,PV,15.0,10.9
21,045,Puebla,Chalchicomula de Sesma,2023,PV,6.0,3.4
21,051,Morelos,Chietla,2023,PV,19.9,18.8
21,051,Puebla,Chietla,2023,PV,17.0,13.2
21,053,Puebla,Chignahuapan,2023,PV,3.0,1.8
21,059,Puebla,Chinantla,2023,PV,16.0,10.7
21,064,Puebla,Francisco Z. Mena,2023,PV,19.0,12.9
21,069,Puebla,Huaquechula,2023,PV,4.0,10.6
21,071,Puebla,Huauchinango,2023,PV,11.0,5.8
21,074,Puebla,Huejotzingo,2023,PV,9.0,5.2
21,083,Puebla,Ixtacamaxtitlán,2023,PV,6.0,2.7
21,085,Puebla,Izúcar de Matamoros,2023,PV,17.0,15.8
21,086,Puebla,Jalpan,2023,PV,20.0,13.3
21,094,Puebla,Libres,2023,PV,6.0,4.2
21,098,Puebla,Molcaxac,2023,PV,6.0,4.0
21,106,Puebla,Ocoyucan,2023,PV,11.0,5.9
21,108,Puebla,Oriental,2023,PV,11.0,8.1
21,114,Puebla,Puebla,2023,PV,6.0,3.2
21,132,Puebla,San Martín Texmelucan,2023,PV,10.0,3.5
21,140,Puebla,San Pedro Cholula,2023,PV,10.0,5.2
21,153,Puebla,Tecali de Herrera,2023,PV,8.0,4.2
21,154,Puebla,Tecamachalco,2023,PV,10.7,5.8
21,156,Puebla,Tehuacán,2023,PV,16.5,7.5
21,160,Puebla,Teotlalco,2023,PV,18.0,10.2
21,170,Puebla,Tepeyahualco,2023,PV,5.0,0.6
21,172,Puebla,Tetela de Ocampo,2023,PV,10.0,6.5
21,174,Puebla,Teziutlán,2023,PV,9.2,4.3
21,180,Puebla,Tlahuapan,2023,PV,7.0,4.6
21,183,Puebla,Tlaola,2023,PV,10.4,
21,184,Puebla,Tlapacoya,2023,PV,5.0,4.9
21,186,Puebla,Tlatlauquitepec,2023,PV,1.0,0.5
21,193,Puebla,Tzicatlacoyan,2023,PV,8.5,3.4
21,194,Puebla,Venustiano Carranza,2023,PV,10.2,
21,197,Puebla,Xicotepec,2023,PV,8.343333333,15.6
21,198,Puebla,Xicotlán,2023,PV,17.0,10.7
21,207,Puebla,Zacapoaxtla,2023,PV,10.0,6.0
21,209,Puebla,Zapotitlán,2023,PV,14.2,9.2
21,217,Puebla,Zoquitlán,2023,PV,9.0,
22,006,Querétaro,Corregidora,2023,PV,13.64,5.9
22,008,Querétaro,Huimilpan,2023,PV,11.3,5.7
22,009,Querétaro,Jalpan de Serra,2023,PV,13.2,6.6
22,011,Querétaro,El Marqués,2023,PV,11.0,5.3
22,013,Querétaro,Peñamiller,2023,PV,16.78571429,9.5
22,014,Querétaro,Querétaro,2023,PV,14.0,7.0
22,016,Querétaro,San Juan del Río,2023,PV,12.5,7.3
23,001,Quintana Roo,Cozumel,2023,PV,20.6,17.9
23,002,Quintana Roo,Felipe Carrillo Puerto,2023,PV,20.3,17.1
23,004,Quintana Roo,Othón P. Blanco,2023,PV,19.7,19.1
23,005,Quintana Roo,Benito Juárez,2023,PV,21.9,18.4
23,006,Quintana Roo,José María Morelos,2023,PV,20.8,18.1
23,007,Quintana Roo,Lázaro Cárdenas,2023,PV,20.3,18.2
23,008,Quintana Roo,Solidaridad,2023,PV,21.4,16.5
23,009,Quintana Roo,Tulum,2023,PV,21.6,17.5
24,003,San Luis Potosí,Aquismón,2023,PV,19.2,9.6
24,003,Veracruz,Aquismón,2023,PV,11.39285714,
24,008,San Luis Potosí,Cerritos,2023,PV,17.0,8.3
24,010,Tamaulipas,Ciudad del Maíz,2023,PV,21.3,13.6
24,011,San Luis Potosí,Ciudad Fernández,2023,PV,18.5,10.7
24,013,San Luis Potosí,Ciudad Valles,2023,PV,18.5,11.8
24,016,San Luis Potosí,Ebano,2023,PV,19.6,12.6
24,020,San Luis Potosí,Matehuala,2023,PV,12.0,6.0
24,024,San Luis Potosí,Rioverde,2023,PV,17.0,10.2
24,027,San Luis Potosí,San Ciro de Acosta,2023,PV,18.0,9.1
24,028,San Luis Potosí,San Luis Potosí,2023,PV,11.0,4.7
24,034,San Luis Potosí,San Vicente Tancuayalab,2023,PV,20.2,13.5
24,034,Veracruz,San Vicente Tancuayalab,2023,PV,20.0,12.2
24,037,San Luis Potosí,Tamazunchale,2023,PV,19.4,9.8
24,041,San Luis Potosí,Tanlajás,2023,PV,20.6,11.6
24,049,San Luis Potosí,Villa de Ramos,2023,PV,10.0,4.2
24,050,San Luis Potosí,Villa de Reyes,2023,PV,11.9,6.4
24,053,San Luis Potosí,Axtla de Terrazas,2023,PV,20.3,12.5
24,057,San Luis Potosí,Matlapa,2023,PV,21.9,12.4
24,058,San Luis Potosí,El Naranjo,2023,PV,17.9,10.2
25,001,Sinaloa,Ahome,2023,PV,8.0,10.2
25,003,Sinaloa,Badiraguato,2023,PV,13.8,6.5
25,005,Sinaloa,Cosalá,2023,PV,14.0,11.2
25,006,Sinaloa,Culiacán,2023,PV,12.2,6.1
25,007,Sinaloa,Choix,2023,PV,15.0,7.5
25,008,Sinaloa,Elota,2023,PV,15.6,10.6
25,010,Sinaloa,El Fuerte,2023,PV,10.1,4.7
25,011,Sinaloa,Guasave,2023,PV,14.5,10.0
25,012,Sinaloa,Mazatlán,2023,PV,14.5,9.6
25,013,Sinaloa,Mocorito,2023,PV,11.9,8.6
25,014,Sinaloa,Rosario,2023,PV,22.0,9.9
25,015,Sinaloa,Salvador Alvarado,2023,PV,15.1,10.3
25,016,Sinaloa,San Ignacio,2023,PV,12.0,8.9
25,017,Sinaloa,Sinaloa,2023,PV,11.7,7.4
25,019,Sinaloa,Eldorado,2023,PV,24.0,10.4
26,001,Sonora,Aconchi,2023,PV,12.78571429,2.4
26,002,Sonora,Agua Prieta,2023,PV,3.3,-3.0
26,003,Sonora,Álamos,2023,PV,8.3,3.4
26,004,Sonora,Altar,2023,PV,6.8,0.9
26,006,Sonora,Arizpe,2023,PV,7.107142857,-3.1
26,010,Sonora,Bacerac,2023,PV,6.5,-2.2
26,012,Sonora,Bácum,2023,PV,7.3,5.0
26,013,Sonora,Banámichi,2023,PV,3.3,-1.9
26,014,Sonora,Baviácora,2023,PV,6.5,0.1
26,015,Sonora,Bavispe,2023,PV,6.1,-0.1
26,016,Sonora,Benjamín Hill,2023,PV,4.2,0.0
26,017,Sonora,Caborca,2023,PV,9.5,4.1
26,018,Sonora,Cajeme,2023,PV,7.6,4.5
26,019,Sonora,Cananea,2023,PV,12.10714286,2.0
26,020,Sonora,Carbó,2023,PV,7.6,3.8
26,022,Sonora,Cucurpe,2023,PV,5.6,-0.8
26,023,Sonora,Cumpas,2023,PV,7.6,1.4
26,025,Sonora,Empalme,2023,PV,10.7,6.2
26,026,Sonora,Etchojoa,2023,PV,7.6,4.2
26,029,Sonora,Guaymas,2023,PV,8.3,2.4
26,030,Sonora,Hermosillo,2023,PV,8.0,3.4
26,031,Sonora,Huachinera,2023,PV,11.0,-2.5
26,032,Sonora,Huásabas,2023,PV,7.9,2.3
26,033,Sonora,Huatabampo,2023,PV,8.5,5.3
26,035,Sonora,Imuris,2023,PV,6.1,0.9
26,036,Sonora,Magdalena,2023,PV,5.1,-1.2
26,037,Sonora,Mazatán,2023,PV,5.9,1.3
26,038,Sonora,Moctezuma,2023,PV,23.36129032,5.6
26,040,Sonora,Nácori Chico,2023,PV,4.8,-0.9
26,041,Sonora,Nacozari de García,2023,PV,12.71428571,5.0
26,042,Sonora,Navojoa,2023,PV,7.6,3.6
26,043,Sonora,Nogales,2023,PV,10.7,2.6
26,044,Sonora,Ónavas,2023,PV,17.2,7.9
26,045,Sonora,Opodepe,2023,PV,5.5,1.7
26,046,Sonora,Oquitoa,2023,PV,14.18181818,4.1
26,047,Sonora,Pitiquito,2023,PV,10.9,6.2
26,048,Sonora,Puerto Peñasco,2023,PV,11.5,8.0
26,049,Sonora,Quiriego,2023,PV,9.233333333,1.3
26,051,Sonora,Rosario,2023,PV,6.8,1.1
26,052,Sonora,Sahuaripa,2023,PV,9.7,2.1
26,055,Sonora,San Luis Río Colorado,2023,PV,9.1,3.1
26,056,Sonora,San Miguel de Horcasitas,2023,PV,9.1,0.8
26,058,Sonora,Santa Ana,2023,PV,15.6,1.1
26,059,Sonora,Santa Cruz,2023,PV,2.7,-2.7
26,061,Sonora,Soyopa,2023,PV,15.9375,6.7
26,062,Sonora,Suaqui Grande,2023,PV,7.7,3.2
26,063,Sonora,Tepache,2023,PV,7.6,1.3
26,064,Sonora,Trincheras,2023,PV,7.3,1.6
26,065,Sonora,Tubutama,2023,PV,13.78571429,3.6
26,066,Sonora,Ures,2023,PV,3.2,1.0
26,068,Sonora,Villa Pesqueira,2023,PV,8.6,3.4
26,069,Sonora,Yécora,2023,PV,2.5,-3.9
26,070,Sonora,General Plutarco Elías Calles,2023,PV,5.9,1.1
26,071,Sonora,Benito Juárez,2023,PV,8.4,5.1
26,072,Sonora,San Ignacio Río Muerto,2023,PV,9.4,6.2
27,001,Tabasco,Balancán,2023,PV,24.0,20.7
27,002,Tabasco,Cárdenas,2023,PV,22.4,18.9
27,003,Tabasco,Centla,2023,PV,22.9,21.1
27,004,Tabasco,Centro,2023,PV,15.8,18.3
27,006,Tabasco,Cunduacán,2023,PV,18.5,18.7
27,012,Tabasco,Macuspana,2023,PV,23.0,19.3
27,014,Tabasco,Paraíso,2023,PV,23.8,21.3
27,015,Tabasco,Tacotalpa,2023,PV,22.5,18.3
27,016,Tabasco,Teapa,2023,PV,22.0,19.0
27,017,Tabasco,Tenosique,2023,PV,21.0,18.2
28,001,Tamaulipas,Abasolo,2023,PV,19.5,10.5
28,002,Tamaulipas,Aldama,2023,PV,18.9,10.8
28,003,Tamaulipas,Altamira,2023,PV,21.7,14.1
28,005,Tamaulipas,Burgos,2023,PV,23.7,6.4
28,007,Tamaulipas,Camargo,2023,PV,17.6,7.2
28,008,Tamaulipas,Casas,2023,PV,19.3,9.4
28,009,Tamaulipas,Ciudad Madero,2023,PV,23.1,14.4
28,011,Tamaulipas,Gómez Farías,2023,PV,19.0,9.7
28,012,Tamaulipas,González,2023,PV,18.4,9.8
28,013,Tamaulipas,Güémez,2023,PV,16.7,7.4
28,015,Tamaulipas,Gustavo Díaz Ordaz,2023,PV,18.1,7.6
28,016,Tamaulipas,Hidalgo,2023,PV,17.3,5.1
28,019,Tamaulipas,Llera,2023,PV,18.3,10.5
28,020,Tamaulipas,Mainero,2023,PV,16.6,6.5
28,021,Tamaulipas,El Mante,2023,PV,22.0,11.1
28,022,Tamaulipas,Matamoros,2023,PV,19.2,7.8
28,023,Tamaulipas,Méndez,2023,PV,18.8,7.6
28,027,Tamaulipas,Nuevo Laredo,2023,PV,19.5,4.8
28,030,Tamaulipas,Padilla,2023,PV,19.2,8.6
28,032,Tamaulipas,Reynosa,2023,PV,19.5,7.2
28,034,Tamaulipas,San Carlos,2023,PV,18.7,8.8
28,035,Tamaulipas,San Fernando,2023,PV,19.33333333,8.2
28,037,Tamaulipas,Soto la Marina,2023,PV,20.2,9.9
28,038,Tamaulipas,Tampico,2023,PV,22.3,14.6
28,040,Tamaulipas,Valle Hermoso,2023,PV,18.4,7.8
28,041,Tamaulipas,Victoria,2023,PV,17.2,7.7
28,043,Tamaulipas,Xicoténcatl,2023,PV,19.1,10.7
29,003,Tlaxcala,Atlangatepec,2023,PV,8.0,-0.5
29,006,Tlaxcala,Calpulalpan,2023,PV,3.0,2.3
29,007,Tlaxcala,El Carmen Tequexquitla,2023,PV,6.0,1.2
29,008,Tlaxcala,Cuapiaxtla,2023,PV,4.0,2.4
29,013,Tlaxcala,Huamantla,2023,PV,6.73,0.7
29,031,Tlaxcala,Tetla de la Solidaridad,2023,PV,9.0,3.8
29,033,Tlaxcala,Tlaxcala,2023,PV,9.4,4.8
29,037,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,2023,PV,8.0,4.3
29,044,Tlaxcala,Zacatelco,2023,PV,8.0,3.0
30,001,Veracruz,Acajete,2023,PV,6.0,3.9
30,003,Veracruz,Acayucan,2023,PV,23.1,18.4
30,004,Veracruz,Actopan,2023,PV,22.0,16.0
30,010,Veracruz,Altotonga,2023,PV,7.0,5.5
30,011,Veracruz,Alvarado,2023,PV,22.0,17.9
30,015,Veracruz,Angel R. Cabada,2023,PV,21.0,16.3
30,016,Veracruz,La Antigua,2023,PV,21.6,15.4
30,028,Veracruz,Boca del Río,2023,PV,21.0,17.8
30,032,Veracruz,Catemaco,2023,PV,16.5,8.7
30,038,Veracruz,Coatepec,2023,PV,12.0,8.3
30,039,Veracruz,Coatzacoalcos,2023,PV,22.0,18.5
30,044,Veracruz,Córdoba,2023,PV,19.7,14.1
30,045,Oaxaca,Cosamaloapan de Carpio,2023,PV,22.5,
30,045,Veracruz,Cosamaloapan de Carpio,2023,PV,23.2,17.8
30,048,Veracruz,Cosoleacaque,2023,PV,21.0,19.1
30,053,Veracruz,Cuitláhuac,2023,PV,22.67272727,16.2
30,055,Hidalgo,Chalma,2023,PV,21.4,
30,061,Veracruz,Las Choapas,2023,PV,19.0,15.1
30,065,Veracruz,Emiliano Zapata,2023,PV,21.5,16.0
30,071,Veracruz,Huatusco,2023,PV,10.0,6.7
30,072,Veracruz,Huayacocotla,2023,PV,8.0,4.8
30,073,Veracruz,Hueyapan de Ocampo,2023,PV,19.5,16.1
30,077,Veracruz,Isla,2023,PV,21.5,16.8
30,087,Veracruz,Xalapa,2023,PV,12.1,10.8
30,091,Veracruz,Jesús Carranza,2023,PV,20.0,16.7
30,099,Veracruz,Maltrata,2023,PV,8.5,
30,101,Veracruz,Mariano Escobedo,2023,PV,9.277777778,3.0
30,102,Veracruz,Martínez de la Torre,2023,PV,22.6,13.5
30,104,Veracruz,Mecayapan,2023,PV,14.0,16.7
30,109,Veracruz,Misantla,2023,PV,20.0,
30,112,Veracruz,Naolinco,2023,PV,12.0,8.5
30,118,Veracruz,Orizaba,2023,PV,15.3,11.1
30,123,Veracruz,Pánuco,2023,PV,18.1,11.7
30,125,Veracruz,Paso del Macho,2023,PV,22.63809524,16.0
30,126,Veracruz,Paso de Ovejas,2023,PV,21.0,16.7
30,128,Veracruz,Perote,2023,PV,3.0,-1.9
30,141,Veracruz,San Andrés Tuxtla,2023,PV,20.5,15.8
30,142,Veracruz,San Juan Evangelista,2023,PV,20.0,17.5
