anio,cosechada,idcader,idciclo,idcultivo,idddr,idestado,idmodalidad,idmunicipio,idunidadmedida,nomcader,nomcicloproductivo,nomcultivo,nomddr,nomestado,nommodalidad,nommunicipio,nomunidad,precio,rendimiento,sembrada,siniestrada,valorproduccion,volumenproduccion
2018,202.0,1,2,7490000,1,1,1,10,200201,Aguascalientes,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,El Llano,Tonelada,3500.0,7.61,202.0,0.0,5380235.0,1537.21
2018,8510.0,1,2,7490000,1,1,2,10,200201,Aguascalientes,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,El Llano,Tonelada,4035.0,0.51,8510.0,0.0,17509882.5,4339.5
2018,280.0,1,2,7490000,1,1,1,11,200201,Aguascalientes,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,San Francisco de Los Romo,Tonelada,3530.0,8.02,280.0,0.0,7925061.8,2245.06
2018,1091.0,1,2,7490000,1,1,2,11,200201,Aguascalientes,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,San Francisco de Los Romo,Tonelada,4000.0,0.54,1091.0,0.0,2356520.0,589.13
2018,102.0,2,2,7490000,1,1,1,3,200201,Calvillo,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,Calvillo,Tonelada,3478.82,5.53,102.0,0.0,1962263.21,564.06
2018,1470.0,2,2,7490000,1,1,2,3,200201,Calvillo,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,Calvillo,Tonelada,3203.4,0.61,1470.0,0.0,2872488.78,896.7
2018,711.0,3,2,7490000,1,1,1,4,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,Cosío,Tonelada,3912.65,7.96,711.0,0.0,22153424.3,5662.0
2018,1342.0,3,2,7490000,1,1,2,4,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,Cosío,Tonelada,3554.37,0.64,1342.0,0.0,3061023.44,861.2
2018,339.0,3,2,7490000,1,1,1,6,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,Pabellón de Arteaga,Tonelada,3953.76,7.77,339.0,0.0,10412622.34,2633.6
2018,652.0,3,2,7490000,1,1,2,6,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,Pabellón de Arteaga,Tonelada,3730.37,0.7,652.0,0.0,1702540.87,456.4
2018,1905.0,3,2,7490000,1,1,1,7,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,Rincón de Romos,Tonelada,4028.59,8.19,1905.0,0.0,62821832.46,15594.0
2018,2764.0,3,2,7490000,1,1,2,7,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,Rincón de Romos,Tonelada,3452.46,0.89,2764.0,0.0,8526436.89,2469.67
2018,328.0,3,2,7490000,1,1,1,8,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,San José de Gracia,Tonelada,4193.37,7.41,328.0,0.0,10188627.0,2429.7
2018,3018.0,3,2,7490000,1,1,2,8,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,San José de Gracia,Tonelada,3657.8,0.47,3018.0,0.0,5243456.3,1433.5
2018,1755.0,3,2,7490000,1,1,1,9,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,Tepezalá,Tonelada,3993.05,7.5,1755.0,0.0,52565308.81,13164.2
2018,3120.0,3,2,7490000,1,1,2,9,200201,Pabellón,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,Tepezalá,Tonelada,3524.34,0.4,3120.0,0.0,4398376.32,1248.0
2018,612.0,4,2,7490000,1,1,1,2,200201,Villa Juárez,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Riego,Asientos,Tonelada,3508.0,7.9,612.0,0.0,16960478.4,4834.8
2018,5010.0,4,2,7490000,1,1,2,2,200201,Villa Juárez,Primavera-Verano,Maíz grano,Aguascalientes,Aguascalientes,Temporal,Asientos,Tonelada,3509.77,0.64,5010.0,0.0,11236142.58,3201.39
2018,66.5,1,1,7490000,3,2,1,2,200201,Hechicera,Otoño-Invierno,Maíz grano,Río Colorado,Baja California,Riego,Mexicali,Tonelada,4000.0,10.15,66.5,0.0,2699920.0,674.98
2018,261.5,1,2,7490000,3,2,1,2,200201,Hechicera,Primavera-Verano,Maíz grano,Río Colorado,Baja California,Riego,Mexicali,Tonelada,4080.79,9.56,261.5,0.0,10199925.0,2499.5
2018,104.0,2,2,7490000,3,2,1,2,200201,Benito Juárez,Primavera-Verano,Maíz grano,Río Colorado,Baja California,Riego,Mexicali,Tonelada,4196.4,9.59,104.0,0.0,4183559.02,996.94
2018,137.0,5,1,7490000,3,2,1,2,200201,G. Victoria,Otoño-Invierno,Maíz grano,Río Colorado,Baja California,Riego,Mexicali,Tonelada,4200.0,12.0,137.0,0.0,6904800.0,1644.0
2018,11.0,5,2,7490000,3,2,1,2,200201,G. Victoria,Primavera-Verano,Maíz grano,Río Colorado,Baja California,Riego,Mexicali,Tonelada,4000.0,9.02,11.0,0.0,396800.0,99.2
2018,38.0,7,2,7490000,3,2,1,2,200201,Delta,Primavera-Verano,Maíz grano,Río Colorado,Baja California,Riego,Mexicali,Tonelada,4390.0,9.81,38.0,0.0,1635670.1,372.59
2018,2.0,1,1,7490000,4,3,1,2,200201,Mulegé,Otoño-Invierno,Maíz grano,Mulegé,Baja California Sur,Riego,Mulegé,Tonelada,3500.0,6.1,2.0,0.0,42700.0,12.2
2018,3.0,1,2,7490000,4,3,1,2,200201,Mulegé,Primavera-Verano,Maíz grano,Mulegé,Baja California Sur,Riego,Mulegé,Tonelada,4100.0,4.2,3.0,0.0,51660.0,12.6
2018,11.0,2,1,7490000,4,3,1,2,200201,Vizcaíno,Otoño-Invierno,Maíz grano,Mulegé,Baja California Sur,Riego,Mulegé,Tonelada,3533.0,3.64,11.0,0.0,141320.0,40.0
2018,6.0,2,2,7490000,4,3,1,2,200201,Vizcaíno,Primavera-Verano,Maíz grano,Mulegé,Baja California Sur,Riego,Mulegé,Tonelada,4914.43,8.33,6.0,0.0,245721.5,50.0
2018,3410.0,1,1,7490000,5,3,1,1,200201,Comondú,Otoño-Invierno,Maíz grano,Comondú,Baja California Sur,Riego,Comondú,Tonelada,3794.15,9.64,3410.0,0.0,124715911.1,32870.58
2018,1194.0,1,2,7490000,5,3,1,1,200201,Comondú,Primavera-Verano,Maíz grano,Comondú,Baja California Sur,Riego,Comondú,Tonelada,4100.0,9.0,1194.0,0.0,44075000.0,10750.0
2018,295.0,1,1,7490000,6,3,1,3,200201,La Paz,Otoño-Invierno,Maíz grano,La Paz,Baja California Sur,Riego,La Paz,Tonelada,4090.0,5.08,295.0,0.0,6135000.0,1500.0
2018,200.0,1,2,7490000,6,3,1,3,200201,La Paz,Primavera-Verano,Maíz grano,La Paz,Baja California Sur,Riego,La Paz,Tonelada,4016.6,4.32,200.0,0.0,3470342.4,864.0
2018,75.0,1,1,7490000,7,3,1,8,200201,Santiago,Otoño-Invierno,Maíz grano,Los Cabos,Baja California Sur,Riego,Los Cabos,Tonelada,4576.22,3.85,75.0,0.0,1321383.53,288.75
2018,75.0,1,2,7490000,7,3,1,8,200201,Santiago,Primavera-Verano,Maíz grano,Los Cabos,Baja California Sur,Riego,Los Cabos,Tonelada,4548.72,3.97,75.0,0.0,1355518.56,298.0
2018,20.0,1,1,7490000,8,4,1,1,200201,Calkiní,Otoño-Invierno,Maíz grano,Hecelchakán,Campeche,Riego,Calkiní,Tonelada,3150.0,4.03,20.0,0.0,253827.0,80.58
2018,6130.0,1,2,7490000,8,4,2,1,200201,Calkiní,Primavera-Verano,Maíz grano,Hecelchakán,Campeche,Temporal,Calkiní,Tonelada,5463.46,3.99,6730.0,600.0,133770195.6,24484.52
2018,70.0,2,1,7490000,8,4,1,8,200201,Tenabo,Otoño-Invierno,Maíz grano,Hecelchakán,Campeche,Riego,Tenabo,Tonelada,3242.58,3.82,70.0,0.0,866417.38,267.2
2018,7630.0,2,2,7490000,8,4,2,8,200201,Tenabo,Primavera-Verano,Maíz grano,Hecelchakán,Campeche,Temporal,Tenabo,Tonelada,3684.49,3.86,8080.0,450.0,108548594.3,29460.97
2018,20.0,3,1,7490000,8,4,1,5,200201,Hecelchakán,Otoño-Invierno,Maíz grano,Hecelchakán,Campeche,Riego,Hecelchakán,Tonelada,3000.0,3.97,20.0,0.0,238170.0,79.39
2018,15820.0,3,2,7490000,8,4,2,5,200201,Hecelchakán,Primavera-Verano,Maíz grano,Hecelchakán,Campeche,Temporal,Hecelchakán,Tonelada,3650.9,3.99,16920.0,1100.0,230437651.0,63117.98
2018,2450.0,1,1,7490000,9,4,1,2,200201,Castamay,Otoño-Invierno,Maíz grano,Campeche,Campeche,Riego,Campeche,Tonelada,3219.29,4.68,2450.0,0.0,36882117.81,11456.6
2018,175.0,1,1,7490000,9,4,2,2,200201,Castamay,Otoño-Invierno,Maíz grano,Campeche,Campeche,Temporal,Campeche,Tonelada,3158.19,3.15,175.0,0.0,1740352.18,551.06
2018,17360.0,1,2,7490000,9,4,2,2,200201,Castamay,Primavera-Verano,Maíz grano,Campeche,Campeche,Temporal,Campeche,Tonelada,3742.15,3.95,17360.0,0.0,256888856.0,68647.44
2018,80.0,2,1,7490000,9,4,1,6,200201,Hopelchén,Otoño-Invierno,Maíz grano,Campeche,Campeche,Riego,Hopelchén,Tonelada,3200.0,3.97,80.0,0.0,1016448.0,317.64
2018,26310.0,2,2,7490000,9,4,2,6,200201,Hopelchén,Primavera-Verano,Maíz grano,Campeche,Campeche,Temporal,Hopelchén,Tonelada,3733.9,3.71,27550.0,1240.0,364181097.5,97533.72
2018,23200.0,3,2,7490000,9,4,2,6,200201,Dzibalchen,Primavera-Verano,Maíz grano,Campeche,Campeche,Temporal,Hopelchén,Tonelada,3695.12,3.4,24960.0,1760.0,291210252.7,78809.39
2018,1800.0,3,1,7490000,9,4,2,10,200201,Dzibalchen,Otoño-Invierno,Maíz grano,Campeche,Campeche,Temporal,Calakmul,Tonelada,3102.23,1.31,1800.0,0.0,7300345.52,2353.26
2018,13784.0,3,2,7490000,9,4,2,10,200201,Dzibalchen,Primavera-Verano,Maíz grano,Campeche,Campeche,Temporal,Calakmul,Tonelada,3591.26,1.32,15843.0,2059.0,65545837.7,18251.47
2018,95.0,1,1,7490000,10,4,1,4,200201,Ciudad del Sol/Champotón,Otoño-Invierno,Maíz grano,Champotón,Campeche,Riego,Champotón,Tonelada,3700.0,4.5,95.0,0.0,1581750.0,427.5
2018,1233.0,1,1,7490000,10,4,2,4,200201,Ciudad del Sol/Champotón,Otoño-Invierno,Maíz grano,Champotón,Campeche,Temporal,Champotón,Tonelada,3700.0,1.89,1233.0,0.0,8636503.0,2334.19
2018,9830.0,1,2,7490000,10,4,2,4,200201,Ciudad del Sol/Champotón,Primavera-Verano,Maíz grano,Champotón,Campeche,Temporal,Champotón,Tonelada,3849.65,2.12,9830.0,0.0,80297770.54,20858.46
2018,225.0,2,1,7490000,10,4,1,4,200201,Yohaltúm,Otoño-Invierno,Maíz grano,Champotón,Campeche,Riego,Champotón,Tonelada,3700.0,4.2,225.0,0.0,3496500.0,945.0
2018,1475.0,2,1,7490000,10,4,2,4,200201,Yohaltúm,Otoño-Invierno,Maíz grano,Champotón,Campeche,Temporal,Champotón,Tonelada,3700.0,2.1,1475.0,0.0,11467040.0,3099.2
2018,3529.0,2,2,7490000,10,4,2,4,200201,Yohaltúm,Primavera-Verano,Maíz grano,Champotón,Campeche,Temporal,Champotón,Tonelada,3847.41,1.3,3529.0,0.0,17606902.38,4576.3
2018,628.0,2,1,7490000,10,4,2,9,200201,Yohaltúm,Otoño-Invierno,Maíz grano,Champotón,Campeche,Temporal,Escárcega,Tonelada,3700.0,1.9,628.0,0.0,4414840.0,1193.2
2018,4965.0,2,2,7490000,10,4,2,9,200201,Yohaltúm,Primavera-Verano,Maíz grano,Champotón,Campeche,Temporal,Escárcega,Tonelada,3911.19,0.8,5315.0,350.0,15535246.68,3972.0
2018,429.0,2,1,7490000,10,4,2,10,200201,Yohaltúm,Otoño-Invierno,Maíz grano,Champotón,Campeche,Temporal,Calakmul,Tonelada,3700.0,1.81,429.0,0.0,2873013.0,776.49
2018,2308.5,2,2,7490000,10,4,2,10,200201,Yohaltúm,Primavera-Verano,Maíz grano,Champotón,Campeche,Temporal,Calakmul,Tonelada,3903.02,0.75,4368.0,2059.5,6757571.74,1731.37
2018,1260.0,1,1,7490000,11,4,2,3,200201,Escárcega/Candelaria,Otoño-Invierno,Maíz grano,Escárcega,Campeche,Temporal,Carmen,Tonelada,3881.93,1.13,1270.0,10.0,5527091.93,1423.8
2018,7625.0,1,2,7490000,11,4,2,3,200201,Escárcega/Candelaria,Primavera-Verano,Maíz grano,Escárcega,Campeche,Temporal,Carmen,Tonelada,3621.48,1.0,7694.0,69.0,27705002.08,7650.18
2018,41.0,1,1,7490000,11,4,1,9,200201,Escárcega/Candelaria,Otoño-Invierno,Maíz grano,Escárcega,Campeche,Riego,Escárcega,Tonelada,3300.0,4.08,41.0,0.0,552024.0,167.28
2018,1914.0,1,1,7490000,11,4,2,9,200201,Escárcega/Candelaria,Otoño-Invierno,Maíz grano,Escárcega,Campeche,Temporal,Escárcega,Tonelada,3542.96,1.02,1924.0,10.0,6916849.95,1952.28
2018,22.0,1,2,7490000,11,4,1,9,200201,Escárcega/Candelaria,Primavera-Verano,Maíz grano,Escárcega,Campeche,Riego,Escárcega,Tonelada,3800.0,4.66,22.0,0.0,389576.0,102.52
2018,10320.0,1,2,7490000,11,4,2,9,200201,Escárcega/Candelaria,Primavera-Verano,Maíz grano,Escárcega,Campeche,Temporal,Escárcega,Tonelada,3635.0,0.96,10820.0,500.0,36012672.0,9907.2
2018,51.0,1,1,7490000,11,4,1,11,200201,Escárcega/Candelaria,Otoño-Invierno,Maíz grano,Escárcega,Campeche,Riego,Candelaria,Tonelada,3390.35,4.12,51.0,0.0,712380.34,210.12
2018,2469.0,1,1,7490000,11,4,2,11,200201,Escárcega/Candelaria,Otoño-Invierno,Maíz grano,Escárcega,Campeche,Temporal,Candelaria,Tonelada,3644.05,0.95,2486.0,17.0,8547301.48,2345.55
2018,15.0,1,2,7490000,11,4,1,11,200201,Escárcega/Candelaria,Primavera-Verano,Maíz grano,Escárcega,Campeche,Riego,Candelaria,Tonelada,3623.0,4.53,15.0,0.0,246182.85,67.95
2018,12194.0,1,2,7490000,11,4,2,11,200201,Escárcega/Candelaria,Primavera-Verano,Maíz grano,Escárcega,Campeche,Temporal,Candelaria,Tonelada,3637.5,0.91,13077.0,883.0,40496731.28,11133.12
2018,258.0,2,1,7490000,11,4,2,7,200201,Sta. Adelaida,Otoño-Invierno,Maíz grano,Escárcega,Campeche,Temporal,Palizada,Tonelada,3656.66,1.29,263.0,5.0,1217009.58,332.82
2018,824.0,2,2,7490000,11,4,2,7,200201,Sta. Adelaida,Primavera-Verano,Maíz grano,Escárcega,Campeche,Temporal,Palizada,Tonelada,3575.68,1.11,830.0,6.0,3270459.96,914.64
2018,121.5,1,2,7490000,12,5,1,2,200201,Jiménez,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Acuña,Tonelada,3383.71,2.29,121.5,0.0,941449.63,278.23
2018,188.5,1,2,7490000,12,5,1,14,200201,Jiménez,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Jiménez,Tonelada,3385.31,2.1,188.5,0.0,1340074.96,395.85
2018,54.0,1,2,7490000,12,5,2,14,200201,Jiménez,Primavera-Verano,Maíz grano,Acuña,Coahuila,Temporal,Jiménez,Tonelada,3148.05,1.2,54.0,0.0,203993.64,64.8
2018,60.0,2,2,7490000,12,5,1,3,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Allende,Tonelada,3142.86,2.1,60.0,0.0,396000.36,126.0
2018,2.0,2,2,7490000,12,5,2,3,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Temporal,Allende,Tonelada,3160.0,0.75,2.0,0.0,4740.0,1.5
2018,81.0,2,2,7490000,12,5,1,19,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Morelos,Tonelada,3150.0,2.15,81.0,0.0,548572.5,174.15
2018,12.0,2,2,7490000,12,5,2,19,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Temporal,Morelos,Tonelada,3150.0,0.78,12.0,0.0,29484.0,9.36
2018,80.0,2,2,7490000,12,5,1,37,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Villa Unión,Tonelada,3517.42,2.0,80.0,0.0,562787.2,160.0
2018,8.0,2,2,7490000,12,5,2,37,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Temporal,Villa Unión,Tonelada,3160.0,0.75,8.0,0.0,18960.0,6.0
2018,220.0,2,2,7490000,12,5,1,38,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Zaragoza,Tonelada,3519.67,2.64,220.0,0.0,2044224.34,580.8
2018,12.0,2,2,7490000,12,5,2,38,200201,Zaragoza,Primavera-Verano,Maíz grano,Acuña,Coahuila,Temporal,Zaragoza,Tonelada,3140.0,0.73,12.0,0.0,27506.4,8.76
2018,233.0,3,2,7490000,12,5,1,12,200201,Piedras Negras,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Guerrero,Tonelada,3038.49,2.5,233.0,0.0,1769920.43,582.5
2018,5.0,3,2,7490000,12,5,1,13,200201,Piedras Negras,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Hidalgo,Tonelada,3840.0,2.17,5.0,0.0,41664.0,10.85
2018,12.33,3,2,7490000,12,5,2,13,200201,Piedras Negras,Primavera-Verano,Maíz grano,Acuña,Coahuila,Temporal,Hidalgo,Tonelada,3000.0,0.88,12.33,0.0,32550.0,10.85
2018,1429.0,3,2,7490000,12,5,1,22,200201,Piedras Negras,Primavera-Verano,Maíz grano,Acuña,Coahuila,Riego,Nava,Tonelada,3832.82,5.91,1429.0,0.0,32369659.7,8445.39
2018,24.5,1,2,7490000,13,5,1,28,200201,San Juan Sabinas,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Riego,Sabinas,Tonelada,3300.0,1.7,24.5,0.0,137445.0,41.65
2018,2.5,1,2,7490000,13,5,2,28,200201,San Juan Sabinas,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Temporal,Sabinas,Tonelada,2950.0,0.7,2.5,0.0,5162.5,1.75
2018,52.5,1,2,7490000,13,5,1,32,200201,San Juan Sabinas,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Riego,San Juan de Sabinas,Tonelada,3215.04,1.9,52.5,0.0,320700.24,99.75
2018,9.5,1,2,7490000,13,5,2,32,200201,San Juan Sabinas,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Temporal,San Juan de Sabinas,Tonelada,2980.0,0.6,9.5,0.0,16986.0,5.7
2018,15.0,2,2,7490000,13,5,1,20,200201,Múzquiz,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Riego,Múzquiz,Tonelada,3300.0,1.87,15.0,0.0,92565.0,28.05
2018,8.0,2,2,7490000,13,5,2,20,200201,Múzquiz,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Temporal,Múzquiz,Tonelada,2995.0,0.8,8.0,0.0,19168.0,6.4
2018,6.0,3,2,7490000,13,5,1,15,200201,Progreso,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Riego,Juárez,Tonelada,3300.0,1.6,6.0,0.0,31680.0,9.6
2018,2.0,3,2,7490000,13,5,2,15,200201,Progreso,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Temporal,Juárez,Tonelada,2990.0,0.45,2.0,0.0,2691.0,0.9
2018,16.5,3,2,7490000,13,5,2,26,200201,Progreso,Primavera-Verano,Maíz grano,Sabinas,Coahuila,Temporal,Progreso,Tonelada,2990.0,0.8,16.5,0.0,39468.0,13.2
2018,10.0,1,2,7490000,14,5,1,5,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Candela,Tonelada,3600.0,2.36,10.0,0.0,84960.0,23.6
2018,37.0,1,2,7490000,14,5,2,5,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Candela,Tonelada,3450.0,0.93,37.0,0.0,118714.5,34.41
2018,228.5,1,2,7490000,14,5,2,6,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Castaños,Tonelada,3550.0,0.95,228.5,0.0,770598.5,217.07
2018,40.0,1,2,7490000,14,5,1,10,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Frontera,Tonelada,3468.3,2.38,40.0,0.0,330182.16,95.2
2018,34.0,1,2,7490000,14,5,2,10,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Frontera,Tonelada,3410.0,0.92,34.0,0.0,106664.8,31.28
2018,16.0,1,2,7490000,14,5,1,18,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Monclova,Tonelada,3431.92,2.25,16.0,0.0,123549.12,36.0
2018,42.0,1,2,7490000,14,5,2,18,200201,Monclova,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Monclova,Tonelada,3420.0,0.96,42.0,0.0,137894.4,40.32
2018,33.0,2,2,7490000,14,5,1,1,200201,San Buenaventura,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Abasolo,Tonelada,3595.0,1.96,33.0,0.0,232524.6,64.68
2018,34.0,2,2,7490000,14,5,1,8,200201,San Buenaventura,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Escobedo,Tonelada,3600.0,1.76,34.0,0.0,215424.0,59.84
2018,54.0,2,2,7490000,14,5,1,21,200201,San Buenaventura,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Nadadores,Tonelada,3590.0,1.73,54.0,0.0,335377.8,93.42
2018,35.0,2,2,7490000,14,5,2,21,200201,San Buenaventura,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Nadadores,Tonelada,3425.0,1.06,35.0,0.0,127067.5,37.1
2018,145.0,2,2,7490000,14,5,1,31,200201,San Buenaventura,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,San Buenaventura,Tonelada,3580.0,1.65,145.0,0.0,856515.0,239.25
2018,80.0,3,2,7490000,14,5,1,7,200201,Cuatro Ciénegas,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Cuatro Ciénegas,Tonelada,3875.19,3.49,80.0,0.0,1083115.0,279.5
2018,75.0,3,2,7490000,14,5,2,7,200201,Cuatro Ciénegas,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Cuatro Ciénegas,Tonelada,3480.0,0.92,75.0,0.0,240120.0,69.0
2018,30.0,3,2,7490000,14,5,1,29,200201,Cuatro Ciénegas,Primavera-Verano,Maíz grano,Frontera,Coahuila,Riego,Sacramento,Tonelada,3500.0,3.41,30.0,0.0,358050.0,102.3
2018,16.0,3,2,7490000,14,5,2,29,200201,Cuatro Ciénegas,Primavera-Verano,Maíz grano,Frontera,Coahuila,Temporal,Sacramento,Tonelada,3250.0,0.59,16.0,0.0,30680.0,9.44
2018,582.0,1,2,7490000,15,5,1,4,200201,Arteaga,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Riego,Arteaga,Tonelada,3071.98,3.68,582.0,0.0,6579443.88,2141.76
2018,4044.0,1,2,7490000,15,5,2,4,200201,Arteaga,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Temporal,Arteaga,Tonelada,3054.18,0.75,4044.0,0.0,9263327.94,3033.0
2018,205.0,2,2,7490000,15,5,1,11,200201,General Cepeda,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Riego,General Cepeda,Tonelada,3300.0,1.83,205.0,0.0,1237995.0,375.15
2018,4150.0,2,2,7490000,15,5,2,11,200201,General Cepeda,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Temporal,General Cepeda,Tonelada,3105.36,0.51,4150.0,0.0,6572494.44,2116.5
2018,500.0,3,2,7490000,15,5,1,24,200201,Parras de La Fuente,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Riego,Parras,Tonelada,3150.0,1.92,500.0,0.0,3024000.0,960.0
2018,3000.0,3,2,7490000,15,5,2,24,200201,Parras de La Fuente,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Temporal,Parras,Tonelada,3100.0,0.51,3000.0,0.0,4743000.0,1530.0
2018,295.0,4,2,7490000,15,5,1,27,200201,Ramos Arizpe,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Riego,Ramos Arizpe,Tonelada,3210.0,1.8,295.0,0.0,1704510.0,531.0
2018,1746.0,4,2,7490000,15,5,2,27,200201,Ramos Arizpe,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Temporal,Ramos Arizpe,Tonelada,3050.0,0.55,1746.0,0.0,2928915.0,960.3
2018,125.0,5,2,7490000,15,5,1,30,200201,Agua Nueva,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Riego,Saltillo,Tonelada,3311.63,1.97,125.0,0.0,815488.89,246.25
2018,12135.0,5,2,7490000,15,5,2,30,200201,Agua Nueva,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Temporal,Saltillo,Tonelada,3258.36,0.52,12135.0,0.0,20560903.27,6310.2
2018,5.6,5,2,7490000,192,5,1,33,200201,Sn. Pedro,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Riego,San Pedro,Tonelada,4000.0,4.75,5.6,0.0,106400.0,26.6
2018,29.0,11,2,7490000,192,5,2,35,200201,Torreón,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Temporal,Torreón,Tonelada,3800.0,1.0,29.0,0.0,110200.0,29.0
2018,16.0,12,2,7490000,192,5,1,36,200201,Viesca,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Riego,Viesca,Tonelada,3800.0,3.88,16.0,0.0,235600.0,62.0
2018,85.0,12,2,7490000,192,5,2,36,200201,Viesca,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Temporal,Viesca,Tonelada,3800.0,1.0,125.0,40.0,323000.0,85.0
2018,136.0,1,1,7490000,16,6,1,2,200201,Coquimatlán,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Colima,Tonelada,3620.35,6.4,136.0,0.0,3151152.64,870.4
2018,289.0,1,2,7490000,16,6,1,2,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Riego,Colima,Tonelada,3933.22,5.74,289.0,0.0,6524661.33,1658.86
2018,2324.0,1,2,7490000,16,6,2,2,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Colima,Tonelada,3955.82,4.1,2324.0,0.0,37692635.29,9528.4
2018,984.0,1,1,7490000,16,6,1,4,200201,Coquimatlán,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Coquimatlán,Tonelada,3589.7,6.42,984.0,0.0,22677140.02,6317.28
2018,458.0,1,2,7490000,16,6,1,4,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Riego,Coquimatlán,Tonelada,3939.32,6.25,458.0,0.0,11276303.5,2862.5
2018,645.0,1,2,7490000,16,6,2,4,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Coquimatlán,Tonelada,3940.0,3.42,645.0,0.0,8691246.0,2205.9
