anio,idestado,idmunicipio,nomestado,nommunicipio,nomcicloproductivo
2019,14,88,Jalisco,Tecolotlán,PV
2019,14,89,Jalisco,Techaluta de Montenegro,PV
2019,14,90,Jalisco,Tenamaxtlán,PV
2019,14,92,Jalisco,Teocuitatlán de Corona,PV
2019,14,93,Jalisco,Tepatitlán de Morelos,PV
2019,14,94,Jalisco,Tequila,OI
2019,14,94,Jalisco,Tequila,PV
2019,14,96,Jalisco,Tizapán El Alto,OI
2019,14,101,Jalisco,Tonalá,PV
2019,14,102,Jalisco,Tonaya,PV
2019,14,103,Jalisco,Tonila,PV
2019,14,104,Jalisco,Totatiche,PV
2019,14,105,Jalisco,Tototlán,PV
2019,14,106,Jalisco,Tuxcacuesco,PV
2019,14,109,Jalisco,Unión de San Antonio,PV
2019,14,112,Jalisco,Valle de Juárez,PV
2019,14,113,Jalisco,San Gabriel,PV
2019,14,114,Jalisco,Villa Corona,PV
2019,14,115,Jalisco,Villa Guerrero,PV
2019,14,116,Jalisco,Villa Hidalgo,PV
2019,14,117,Jalisco,Cañadas de Obregón,PV
2019,14,119,Jalisco,Zacoalco de Torres,OI
2019,14,119,Jalisco,Zacoalco de Torres,PV
2019,14,121,Jalisco,Zapotiltic,PV
2019,14,122,Jalisco,Zapotitlán de Vadillo,OI
2019,14,122,Jalisco,Zapotitlán de Vadillo,PV
2019,14,123,Jalisco,Zapotlán del Rey,PV
2019,14,124,Jalisco,Zapotlanejo,OI
2019,14,124,Jalisco,Zapotlanejo,PV
2019,15,1,México,Acambay de Ruíz Castañeda,PV
2019,15,4,México,Almoloya de Alquisiras,OI
2019,15,4,México,Almoloya de Alquisiras,PV
2019,15,6,México,Almoloya del Río,PV
2019,15,8,México,Amatepec,PV
2019,15,10,México,Apaxco,PV
2019,15,12,México,Atizapán,PV
2019,15,15,México,Atlautla,PV
2019,15,16,México,Axapusco,PV
2019,15,17,México,Ayapango,PV
2019,15,18,México,Calimaya,PV
2019,15,19,México,Capulhuac,PV
2019,15,20,México,Coacalco de Berriozábal,PV
2019,15,21,México,Coatepec Harinas,OI
2019,15,21,México,Coatepec Harinas,PV
2019,15,22,México,Cocotitlán,PV
2019,15,23,México,Coyotepec,PV
2019,15,24,México,Cuautitlán,PV
2019,15,26,México,Chapa de Mota,PV
2019,15,27,México,Chapultepec,PV
2019,15,28,México,Chiautla,PV
2019,15,29,México,Chicoloapan,PV
2019,15,30,México,Chiconcuac,PV
2019,15,31,México,Chimalhuacán,PV
2019,15,32,México,Donato Guerra,OI
2019,15,34,México,Ecatzingo,PV
2019,15,35,México,Huehuetoca,PV
2019,15,36,México,Hueypoxtla,PV
2019,15,40,México,Ixtapan de La Sal,OI
2019,15,40,México,Ixtapan de La Sal,PV
2019,15,41,México,Ixtapan del Oro,OI
2019,15,41,México,Ixtapan del Oro,PV
2019,15,43,México,Xalatlaco,PV
2019,15,44,México,Jaltenco,PV
2019,15,46,México,Jilotzingo,PV
2019,15,47,México,Jiquipilco,PV
2019,15,48,México,Jocotitlán,PV
2019,15,49,México,Joquicingo,PV
2019,15,50,México,Juchitepec,PV
2019,15,51,México,Lerma,PV
2019,15,53,México,Melchor Ocampo,PV
2019,15,54,México,Metepec,PV
2019,15,56,México,Morelos,PV
2019,15,59,México,Nextlalpan,PV
2019,15,60,México,Nicolás Romero,PV
2019,15,61,México,Nopaltepec,PV
2019,15,64,México,El Oro,PV
2019,15,65,México,Otumba,PV
2019,15,67,México,Otzolotepec,PV
2019,15,68,México,Ozumba,PV
2019,15,69,México,Papalotla,PV
2019,15,71,México,Polotitlán,PV
2019,15,72,México,Rayón,PV
2019,15,73,México,San Antonio La Isla,PV
2019,15,75,México,San Martín de Las Pirámides,PV
2019,15,76,México,San Mateo Atenco,PV
2019,15,77,México,San Simón de Guerrero,PV
2019,15,78,México,Santo Tomás,OI
2019,15,78,México,Santo Tomás,PV
2019,15,79,México,Soyaniquilpan de Juárez,PV
2019,15,80,México,Sultepec,OI
2019,15,80,México,Sultepec,PV
2019,15,82,México,Tejupilco,OI
2019,15,82,México,Tejupilco,PV
2019,15,84,México,Temascalapa,PV
2019,15,85,México,Temascalcingo,PV
2019,15,86,México,Temascaltepec,OI
2019,15,86,México,Temascaltepec,PV
2019,15,88,México,Tenancingo,PV
2019,15,89,México,Tenango del Aire,PV
2019,15,92,México,Teotihuacán,PV
2019,15,93,México,Tepetlaoxtoc,PV
2019,15,94,México,Tepetlixpa,PV
2019,15,98,México,Texcalyacac,PV
2019,15,103,México,Tlalmanalco,PV
2019,15,107,México,Tonatico,OI
2019,15,107,México,Tonatico,PV
2019,15,108,México,Tultepec,PV
2019,15,115,México,Xonacatlán,PV
2019,15,116,México,Zacazonapan,PV
2019,15,117,México,Zacualpan,PV
2019,15,119,México,Zumpahuacán,OI
2019,15,119,México,Zumpahuacán,PV
2019,15,120,México,Zumpango,PV
2019,15,121,México,Cuautitlán Izcalli,PV
2019,15,122,México,Valle de Chalco Solidaridad,PV
2019,15,123,México,Luvianos,PV
2019,15,124,México,San José del Rincón,PV
2019,15,125,México,Tonanitla,PV
2019,16,1,Michoacán,Acuitzio,PV
2019,16,2,Michoacán,Aguililla,PV
2019,16,5,Michoacán,Angangueo,PV
2019,16,7,Michoacán,Aporo,PV
2019,16,8,Michoacán,Aquila,OI
2019,16,8,Michoacán,Aquila,PV
2019,16,9,Michoacán,Ario,OI
2019,16,9,Michoacán,Ario,PV
2019,16,11,Michoacán,Briseñas,PV
2019,16,12,Michoacán,Buenavista,OI
2019,16,12,Michoacán,Buenavista,PV
2019,16,13,Michoacán,Carácuaro,OI
2019,16,13,Michoacán,Carácuaro,PV
2019,16,14,Michoacán,Coahuayana,OI
2019,16,14,Michoacán,Coahuayana,PV
2019,16,15,Michoacán,Coalcomán de Vázquez Pallares,OI
2019,16,15,Michoacán,Coalcomán de Vázquez Pallares,PV
2019,16,16,Michoacán,Coeneo,PV
2019,16,18,Michoacán,Copándaro,OI
2019,16,18,Michoacán,Copándaro,PV
2019,16,20,Michoacán,Cuitzeo,PV
2019,16,21,Michoacán,Charapan,PV
2019,16,22,Michoacán,Charo,PV
2019,16,23,Michoacán,Chavinda,PV
2019,16,24,Michoacán,Cherán,PV
2019,16,25,Michoacán,Chilchota,PV
2019,16,26,Michoacán,Chinicuila,OI
2019,16,26,Michoacán,Chinicuila,PV
2019,16,27,Michoacán,Chucándiro,OI
2019,16,27,Michoacán,Chucándiro,PV
2019,16,28,Michoacán,Churintzio,PV
2019,16,29,Michoacán,Churumuco,OI
2019,16,29,Michoacán,Churumuco,PV
2019,16,30,Michoacán,Ecuandureo,PV
2019,16,31,Michoacán,Epitacio Huerta,PV
2019,16,32,Michoacán,Erongarícuaro,PV
2019,16,33,Michoacán,Gabriel Zamora,OI
2019,16,33,Michoacán,Gabriel Zamora,PV
2019,16,36,Michoacán,Huandacareo,OI
2019,16,36,Michoacán,Huandacareo,PV
2019,16,37,Michoacán,Huaniqueo,PV
2019,16,40,Michoacán,Indaparapeo,PV
2019,16,41,Michoacán,Irimbo,PV
2019,16,45,Michoacán,Jiquilpan,PV
2019,16,46,Michoacán,Juárez,PV
2019,16,47,Michoacán,Jungapeo,OI
2019,16,47,Michoacán,Jungapeo,PV
2019,16,48,Michoacán,Lagunillas,PV
2019,16,51,Michoacán,Marcos Castellanos,PV
2019,16,54,Michoacán,Morelos,PV
2019,16,55,Michoacán,Múgica,PV
2019,16,56,Michoacán,Nahuatzen,PV
2019,16,57,Michoacán,Nocupétaro,OI
2019,16,57,Michoacán,Nocupétaro,PV
2019,16,58,Michoacán,Nuevo Parangaricutiro,PV
2019,16,59,Michoacán,Nuevo Urecho,OI
2019,16,59,Michoacán,Nuevo Urecho,PV
2019,16,62,Michoacán,Pajacuarán,PV
2019,16,63,Michoacán,Panindícuaro,PV
2019,16,64,Michoacán,Parácuaro,OI
2019,16,64,Michoacán,Parácuaro,PV
2019,16,65,Michoacán,Paracho,PV
2019,16,66,Michoacán,Pátzcuaro,PV
2019,16,68,Michoacán,Peribán,PV
2019,16,70,Michoacán,Purépero,PV
2019,16,71,Michoacán,Puruándiro,PV
2019,16,73,Michoacán,Quiroga,PV
2019,16,74,Michoacán,Cojumatlán de Régules,PV
2019,16,75,Michoacán,Los Reyes,PV
2019,16,77,Michoacán,San Lucas,OI
2019,16,77,Michoacán,San Lucas,PV
2019,16,78,Michoacán,Santa Ana Maya,OI
2019,16,78,Michoacán,Santa Ana Maya,PV
2019,16,79,Michoacán,Salvador Escalante,PV
2019,16,81,Michoacán,Susupuato,OI
2019,16,81,Michoacán,Susupuato,PV
2019,16,82,Michoacán,Tacámbaro,PV
2019,16,83,Michoacán,Tancítaro,OI
2019,16,83,Michoacán,Tancítaro,PV
2019,16,84,Michoacán,Tangamandapio,PV
2019,16,86,Michoacán,Tanhuato,PV
2019,16,87,Michoacán,Taretan,OI
2019,16,87,Michoacán,Taretan,PV
2019,16,88,Michoacán,Tarímbaro,PV
2019,16,90,Michoacán,Tingambato,PV
2019,16,91,Michoacán,Tingüindín,PV
2019,16,92,Michoacán,Tiquicheo de Nicolás Romero,OI
2019,16,92,Michoacán,Tiquicheo de Nicolás Romero,PV
2019,16,93,Michoacán,Tlalpujahua,PV
2019,16,95,Michoacán,Tocumbo,PV
2019,16,96,Michoacán,Tumbiscatío,OI
2019,16,96,Michoacán,Tumbiscatío,PV
2019,16,97,Michoacán,Turicato,OI
2019,16,97,Michoacán,Turicato,PV
2019,16,98,Michoacán,Tuxpan,OI
2019,16,98,Michoacán,Tuxpan,PV
2019,16,99,Michoacán,Tuzantla,OI
2019,16,99,Michoacán,Tuzantla,PV
2019,16,100,Michoacán,Tzintzuntzan,PV
2019,16,101,Michoacán,Tzitzio,PV
2019,16,111,Michoacán,Ziracuaretiro,PV
2019,17,3,Morelos,Axochiapan,PV
2019,17,5,Morelos,Coatlán del Río,OI
2019,17,10,Morelos,Jantetelco,PV
2019,17,22,Morelos,Tetela del Volcán,PV
2019,17,26,Morelos,Tlayacapan,PV
2019,18,2,Nayarit,Ahuacatlán,PV
2019,18,3,Nayarit,Amatlán de Cañas,PV
2019,18,4,Nayarit,Compostela,OI
2019,18,4,Nayarit,Compostela,PV
2019,18,6,Nayarit,Ixtlán del Río,PV
2019,18,7,Nayarit,Jala,PV
2019,18,8,Nayarit,Xalisco,PV
2019,18,13,Nayarit,San Pedro Lagunillas,PV
2019,18,14,Nayarit,Santa María del Oro,PV
2019,18,18,Nayarit,Tuxpan,OI
2019,18,18,Nayarit,Tuxpan,PV
2019,19,2,Nuevo León,Agualeguas,PV
2019,19,8,Nuevo León,Bustamante,PV
2019,19,18,Nuevo León,García,PV
2019,19,20,Nuevo León,General Bravo,OI
2019,19,20,Nuevo León,General Bravo,PV
2019,19,22,Nuevo León,General Terán,PV
2019,19,27,Nuevo León,Los Herreras,PV
2019,19,30,Nuevo León,Iturbide,PV
2019,19,31,Nuevo León,Juárez,PV
2019,19,32,Nuevo León,Lampazos de Naranjo,PV
2019,19,34,Nuevo León,Marín,PV
2019,19,35,Nuevo León,Melchor Ocampo,PV
2019,19,37,Nuevo León,Mina,PV
2019,19,40,Nuevo León,Parás,PV
2019,19,41,Nuevo León,Pesquería,PV
2019,19,44,Nuevo León,Sabinas Hidalgo,OI
2019,19,44,Nuevo León,Sabinas Hidalgo,PV
2019,19,45,Nuevo León,Salinas Victoria,PV
2019,19,47,Nuevo León,Hidalgo,PV
2019,19,48,Nuevo León,Santa Catarina,PV
2019,19,50,Nuevo León,Vallecillo,PV
2019,19,51,Nuevo León,Villaldama,PV
2019,20,1,Oaxaca,Abejones,PV
2019,20,3,Oaxaca,Asunción Cacalotepec,PV
2019,20,4,Oaxaca,Asunción Cuyotepeji,OI
2019,20,4,Oaxaca,Asunción Cuyotepeji,PV
2019,20,5,Oaxaca,Asunción Ixtaltepec,OI
2019,20,7,Oaxaca,Asunción Ocotlán,OI
2019,20,7,Oaxaca,Asunción Ocotlán,PV
2019,20,8,Oaxaca,Asunción Tlacolulita,OI
2019,20,8,Oaxaca,Asunción Tlacolulita,PV
2019,20,9,Oaxaca,Ayotzintepec,OI
2019,20,9,Oaxaca,Ayotzintepec,PV
2019,20,10,Oaxaca,El Barrio de la Soledad,OI
2019,20,10,Oaxaca,El Barrio de la Soledad,PV
2019,20,12,Oaxaca,Candelaria Loxicha,OI
2019,20,12,Oaxaca,Candelaria Loxicha,PV
2019,20,13,Oaxaca,Ciénega de Zimatlán,OI
2019,20,13,Oaxaca,Ciénega de Zimatlán,PV
2019,20,15,Oaxaca,Coatecas Altas,OI
2019,20,15,Oaxaca,Coatecas Altas,PV
2019,20,16,Oaxaca,Coicoyán de Las Flores,OI
2019,20,16,Oaxaca,Coicoyán de Las Flores,PV
2019,20,17,Oaxaca,La Compañía,OI
2019,20,17,Oaxaca,La Compañía,PV
2019,20,18,Oaxaca,Concepción Buenavista,PV
2019,20,19,Oaxaca,Concepción Pápalo,OI
2019,20,19,Oaxaca,Concepción Pápalo,PV
2019,20,20,Oaxaca,Constancia del Rosario,OI
2019,20,20,Oaxaca,Constancia del Rosario,PV
2019,20,21,Oaxaca,Cosolapa,OI
2019,20,21,Oaxaca,Cosolapa,PV
2019,20,22,Oaxaca,Cosoltepec,PV
2019,20,23,Oaxaca,Cuilápam de Guerrero,OI
2019,20,23,Oaxaca,Cuilápam de Guerrero,PV
2019,20,24,Oaxaca,Cuyamecalco Villa de Zaragoza,PV
2019,20,25,Oaxaca,Chahuites,OI
2019,20,25,Oaxaca,Chahuites,PV
2019,20,26,Oaxaca,Chalcatongo de Hidalgo,PV
2019,20,27,Oaxaca,Chiquihuitlán de Benito Juárez,PV
2019,20,28,Oaxaca,Heroica Ciudad de Ejutla de Crespo,OI
2019,20,28,Oaxaca,Heroica Ciudad de Ejutla de Crespo,PV
2019,20,29,Oaxaca,Eloxochitlán de Flores Magón,PV
2019,20,30,Oaxaca,El Espinal,OI
