Lon,Lat,Clave,Edo,Est,Tmin,,
-97.77,23.79,LAPESCAMAR,TAMP,La Pesca Tamps. SEMAR*,13.3,,
-97.15,25.82,MATAMOROSMAR,TAMP,Matamoros Tamps. SEMAR*,11.0,,
-98.84,26.31,SANJUAN2,TAMP,San Juan Tamps. SGT*,7.1,,
-99.13,23.73,CVICTORIAob,TAMP,Observatorio de Ciudad Victoria Tamps.SMN*,11.5,,
-97.91,19.2,ZITTL,TLAX,Zitlaltepec Tlax.,6.4,,
-98.24,19.22,ZACTL,TLAX,Zacatelco Tlax.,6.2,,
-97.77,19.3,CUATL,TLAX,Cuapiaxtla Tlax.,5.4,,
-97.65,19.32,ECTTL,TLAX,El Carmen Tequexquitla Tlax.,3.4,,
-98.25,19.32,OBSTL,TLAX,Observatorio de Tlaxcala Tlax.,6.4,,
-98.2,19.56,SJATL,TLAX,San JosÈ Atlanga Tlax.,3.2,,
-98.56,19.59,CPPTL,TLAX,Calpulalpan Tlax.,3.4,,
-98.13,19.43,APITL,TLAX,Apizaco Tlax.,4.7,,
-97.95,19.31,HUATL,TLAX,Huamantla Tlax. SMN*,2.7,,
-98.23,19.32,TLAXCALAob,TLAX,Observatorio de Tlaxcala Tlax. SMN*,6.1,,
-98.04,19.3,MALINCHEI,TLAX,La Malinche 1 Tlax. SMN*,4.7,,
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,15.7,,
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,12.8,,
-96.95,19.23,TOTVC,VER,Totutla Ver.,11.5,,
-96.97,19.55,OTIVC,VER,Otilpan Ver.,11.7,,
-95.03,17.43,JCRVC,VER,Jes˙s Carranza Ver.,19.1,,
-94.09,17.87,JDCVC,VER,San JosÈ del Carmen Ver.,16.0,,
-95.13,17.88,SJEVC,VER,San Juan Evangelista Ver.,18.8,,
-94.77,18.14,MNZVC,VER,Minzapan Ver.,18.6,,
-95.35,18.25,LAUVC,VER,Lauchapan Ver.,17.4,,
-95.56,18.27,GARVC,VER,Garro Ver.,18.8,,
-95.44,18.58,ARCVC,VER,¡ngel Rosario Cabada Ver.,18.3,,
-96.37,19.36,CRDVC,VER,Cardel Ver.,18.0,,
-96.55,19.4,IDOVC,VER,Õdolos Ver.,17.8,,
-97.39,19.41,ZALVC,VER,Zalayeta Ver.,1.5,,
-96.93,19.48,BRIVC,VER,Briones Ver.,10.3,,
-96.59,19.5,ACTVC,VER,Actopan Ver.,16.2,,
-96.92,19.53,XOBVC,VER,Observatorio de Xalapa Ver.,11.9,,
-96.85,19.55,XCFVC,VER,Xalapa CFE Ver.,11.7,,
-97.02,19.6,JOYVC,VER,La Joya Ver.,5.8,,
-97.23,19.76,ALTVC,VER,Altotonga Ver.,8.1,,
-97.81,20.89,SBTVC,VER,Sombrerete Ver.,15.1,,
-97.68,20.93,ALAVC,VER,¡lamo Temapache Ver.,14.9,,
-98.36,21.3,PSNVC,VER,PlatÛn S·nchez Ver.,12.4,,
-98.41,21.5,TMPVC,VER,Tempoal Ver.,13.4,,
-98.16,21.74,CHYVC,VER,Paso de Piedras Ver.,11.4,,
-98.46,21.77,HGOVC,VER,El Higo Ver.,14.2,,
-98.51,21.84,OLVVC,VER,El Olivo Ver.,12.9,,
-98.18,22.06,PNCVC,VER,P·nuco Ver.,15.3,,
-98.29,21.19,HLSVC,VER,Los Hules Ver.,13.1,,
-94.16,17.57,TMOVC,VER,Tierra Morada Ver.,19.8,,
-97.27,19.55,PEROTESMN,VER,Perote Ver. SMN*,6.8,,
-96.92,19.81,TNCVC,VER,Tenochtitl·n Ver.,12.6,,
-95.3,18.14,CTTVC,VER,Cuatotolapan Ver.,18.1,,
-95.42,18.47,TZAVC,VER,Tres Zapotes Ver.,18.8,,
-97.1,18.85,ORZVC,VER,Observatorio de Orizaba Ver.,12.6,,
-96.11,19.15,VERVC,VER,Observatorio de Veracruz Ver.,19.7,,
-96.95,19.18,HTSVC,VER,Huatusco Ver.,8.8,,
-97.4,20.96,TXPVC,VER,Observatorio de Tuxpan Ver.,16.1,,
-94.58,18.1,MMMT,VER,Aeropuerto Internacional de Minatitl·n Ver.*,18.2,,
-96.19,19.14,MMVR,VER,Aeropuerto Internacional de Veracruz Ver.*,18.3,,
-97.54,21.07,CLHVC,VER,Chalahuite Ver.,16.0,,
-94.93,18.38,TUXTLASII,VER,Los Tuxtlas 2 Ver. SMN*,15.0,,
-97.24,18.93,LOMAGRANDE,VER,Loma Grande Ver. SMN*,8.7,,
-94.93,18.04,ACAYUCAN,VER,Acayucan Ver. SMN*,19.7,,
-96.93,19.51,XBSVC,VER,Xalapa Base ProtecciÛn Civil Ver.,11.4,,
-96.92,19.53,XPMVC,VER,Xalapa Palacio ProtecciÛn Civil Ver.,12.8,,
-96.92,19.54,XCNVC,VER,Xalapa Constituyentes ProtecciÛn Civil Ver.,12.5,,
-96.86,19.55,XCAVC,VER,Xalapa Castillo ProtecciÛn Civil Ver.,12.2,,
-96.9,19.56,XMNVC,VER,Xalapa Minas ProtecciÛn Civil Ver.,12.4,,
-96.92,18.89,CORDOBASGT,VER,CÛrdoba Ver. SGT*,16.4,,
-88.93,20.13,PETYC,YUC,Peto Yuc.,17.4,,
-89.39,20.29,OXKYC,YUC,Oxkutzcab Yuc.,18.4,,
-89.56,20.4,TICYC,YUC,Ticul Yuc.,20.5,,
-89.08,20.46,CANYC,YUC,Cantamayec Yuc.,19.2,,
-89.71,20.49,MUNYC,YUC,Muna Yuc.,18.0,,
-89.83,20.75,CHOYC,YUC,Chochol· Yuc.,18.7,,
-89.65,20.95,MEOYC,YUC,Observatorio de MÈrida Yuc.,19.3,,
-89.66,20.98,GARYC,YUC,Organismo de Cuenca PenÌnsula de Yucat·n Yuc.,19.3,,
-89.64,21.03,CICYC,YUC,Centro de InvestigaciÛn CientÌfica Yuc.,19.4,,
-87.99,21.16,TIZIMIN,YUC,TizimÌn Yuc. SMN*,18.7,,
-87.68,21.51,CYOYC,YUC,El Cuyo Yuc.,20.4,,
-88.17,21.16,TIZYC,YUC,TizimÌn Yuc.,17.6,,
-89.22,19.88,BECYC,YUC,BecanchÈn Yuc.,19.4,,
-90.38,20.86,CELYC,YUC,Celest˙n Yuc. SMN*,19.4,,
-89.44,21.11,MOCYC,YUC,Mococh· Yuc.,19.3,,
-89.29,21.09,MTOYC,YUC,Motul Yuc.,18.5,,
-88.16,21.57,RILYC,YUC,RÌo Lagartos Yuc. SMN*,19.5,,
-88.2,20.69,VALYC,YUC,Observatorio de Valladolid Yuc.,20.1,,
-89.65,21.28,PROYC,YUC,Observatorio de Progreso Yuc.,20.3,,
-89.66,20.93,MMMD,YUC,Aeropuerto Internacional de MÈrida Yuc.*,20.5,,
-88.45,20.64,MMCT,YUC,Aeropuerto Internacional de ChichÈn Itz· Yuc.*,21.1,,
-89.64,21.05,FIYYC,YUC,Facultad de IngenierÌa Universidad AutÛnoma de Yucat·n Yuc.,17.5,,
-89.5,21.08,CONYC,YUC,Conkal Yuc.,17.2,,
-89.68,20.65,ABAYC,YUC,Abal· Yuc.,19.3,,
-88.16,21.57,RLAYC,YUC,RÌo Lagartos Yuc.,19.6,,
-88.22,20.68,VALLADOLIDob,YUC,Observatorio de Valladolid Yuc. SMN*,19.9,,
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,2.1,,
-103.34,21.59,VILZC,ZAC,JosÈ MarÌa Morelos Zac.,8.8,,
-103.35,21.65,EXCZC,ZAC,Miguel Alem·n Zac.,1.4,,
-102.9,22,CHIZC,ZAC,El Chique Zac.,9.2,,
-101.4,22.12,PINZC,ZAC,Pino Su·rez Zac.,2.9,,
-102.86,22.12,TAYZC,ZAC,Ing. Juli·n Adame Alatorre Zac.,2.1,,
-102.8,22.35,PALZC,ZAC,Palomas Zac.,1.8,,
-102.04,22.67,ELSZC,ZAC,El Saladillo Zac.,1.6,,
-102.51,22.75,GPEZC,ZAC,Guadalupe Zac.,6.2,,
-102.51,22.75,ZA2ZC,ZAC,Zacatecas Zac. SMN*,7.1,,
-102.58,22.76,ZACZC,ZAC,Zacatecas Zac.,6.3,,
-103.38,22.85,LOBZC,ZAC,Manuel Felgueres Zac.,-1.1,,
-103.11,22.92,STRZC,ZAC,Santa Rosa Zac.,3.4,,
-102.66,23,LLBZC,ZAC,Llano Blanco Zac.,2.5,,
-103.22,23.18,LREZC,ZAC,Gobernador Leobardo Reynoso Zac.,1.6,,
-103.1,23.69,ELCZC,ZAC,El Cazadero Zac.,1.9,,
-103.03,23.82,RGRZC,ZAC,RÌo Grande Zac.,0.4,,
-102.88,24.32,SFOZC,ZAC,San Francisco Zac.,3.6,,
-103.88,23.47,TCHZC,ZAC,Chalchihuites Zac.,6.2,,
-102.9,21.71,PMOZC,ZAC,Los MoraleÒos Zac.,7.4,,
-103.5,22.33,STEZC,ZAC,Independencia Nacional Zac.,4.0,,
-102.57,22.78,LBUZC,ZAC,Observatorio de Zacatecas Zac.,7.6,,
-103.64,23.64,SOMZC,ZAC,Observatorio de Sombrerete Zac.,6.2,,
-102.68,22.9,MMZC,ZAC,Aeropuerto Internacional de Zacatecas Zac.*,5.9,,
-101.72,22.35,VHGZC,ZAC,Villa Hidalgo Zac.,8.6,,
-103.6,22.69,LAFLORIDA,ZAC,La Florida Zac. SMN*,-0.2,,
-101.71,24.62,70640,ZAC,EM Presa de Jales M. PeÒasquito Zac.,6.4,,
-101.8,24.63,70600,ZAC,EM Pista M. PeÒasquito Zac.,4.5,,
-101.72,24.65,70620,ZAC,EM Planta de ”xidos M. PeÒasquito Zac.,8.3,,
-101.67,24.66,70660,ZAC,EM Antena Norte M. PeÒasquito Zac.,9.2,,
